Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Nicotine addiction,0.5366756983263571,1.6787634299543714,0.0,0.06950934579439252,40,30,CACNA1B;CHRNA4;GABRB2;GRIN3B;GABRA1;GABRR3;GABRA3;GRIA3;GRIA4;GRIA2;GABRG3;GABRB1;GRIA1;GRIN2D;GABRA2;GABRP;GRIN2B;GABRB3;GRIN2A;GABRR2;GABRR1;SLC17A6;CACNA1A;GRIN2C;SLC17A8;GABRD;GRIN3A;CHRNB2;GRIN1;SLC17A7,CACNA1B;CHRNA4
Neuroactive ligand-receptor interaction,-0.4390702381846325,-1.4205811110854811,0.010416666666666666,0.07213383262995912,348,207,CALCB;HTR2B;P2RY4;CNR1;CHRNA4;NMBR;NPY;LEPR;SSTR2;P2RX4;PLG;SSTR1;PRLHR;ADRA1B;UCN2;LPAR6;ADRA2A;GRM4;NPFF;GABRB2;CALCA;GRIN3B;TACR2;GABRA1;AGT;GHRL;GALR2;GABRR3;TRPV1;GCGR;GAL;GRID2;CYSLTR2;GABRA3;CHRNA1;ADCYAP1;PARD3;FPR1;TBXA2R;ADRA1D;GRIK3;THRA;P2RX6;NMUR1;GRIA3;GABBR1;GHR;MC1R;P2RX3;GRIK2;GRIA4;GRIA2;LPAR1;LPAR4;NPW;CALCR;F2RL1;GRM6;TRH;GABRG3;S1PR3;RXFP4;HTR1F;EDNRB;GABRB1;GPR83;GRIA1;ADCYAP1R1;OPRD1;GRIN2D;AGTR1B;P2RX5;CHRM2;F2R;GABRA2;GABRP;RXFP3;F2RL3;GRIN2B;MC3R;GRIK5;THRB;HTR5B;EDN1;OXTR;HTR1B;F2RL2;TSPO;GABRB3;HTR2A;GRM8;GRIK4;GRID1;CHRNA3;HC;CHRM3;GRIN2A;GABRR2;GABRR1;GLP2R;GCG;HCRTR1;INSL5;AVPR1A;PTGER2;GPR50;DRD3;RLN3;DRD2;PTH1R;OXT;GH;NPY1R;TRHR2;AVPR1B;CRHR2;MCHR1;P2RY13;GABBR2;PENK;EDNRA;GALR3;PTH2;PTGER3;CHRNE;ADRA2C;S1PR2;GHRH;VIPR2;AVPR2;TAC4;S1PR1;NPB;ADRB3;GLRB;SSTR4;RXFP1;P2RY14;P2RX2;LPAR3;CHRNG;OPRL1;FPR2;EDN2;NTSR1;HTR6;CCKAR;PTGFR;ADRB1;GNRH1;ADORA1;HCRTR2;AGTR1A;VIPR1;F2;GRIN2C;BDKRB1;PTH2R;NMB;S1PR5;APLN;DRD4;SCTR;PMCH;CORT;CHRNA2;HRH1;S1PR4;POMC;C3AR1;NR3C1;MAS1;GABRD;CNR2;CHRNB1;GRIN3A;PTGER1;P2RX7;P2RY1;GPR35;P2RY6;CHRNB4;CHRNB2;CALCRL;P2RY10B;C5AR1;ADORA3;LTB4R2;INSL3;P2RX1;BDKRB2;CYSLTR1;ADM;ADRB2;PTGER4;CHRM4;PTGIR;GIPR;P2RY2;GRIN1;PTAFR;LTB4R1;KISS1R;ADORA2B;ADORA2A;LPAR2;C3,CHRNB4;CHRNB2;CALCRL;P2RY10B;C5AR1;ADORA3;LTB4R2;INSL3;P2RX1;BDKRB2;CYSLTR1;ADM;ADRB2;PTGER4;CHRM4;PTGIR;GIPR;P2RY2;GRIN1;PTAFR;LTB4R1;KISS1R;ADORA2B;ADORA2A;LPAR2;C3
Acute myeloid leukemia,-0.48674717676890084,-1.416570946486036,0.047619047619047616,0.07388171169518618,69,67,MAP2K1;RPS6KB2;RUNX1;BAD;MAPK3;MAP2K2;PIK3R1;KIT;GRB2;RAF1;TCF7;STAT5B;JUP;KRAS;PIK3R3;LEF1;AKT2;RARA;CEBPA;ARAF;PER2;AKT1;RELA;HRAS;RPS6KB1;MTOR;STAT3;PIK3CA;ZBTB16;PIK3R2;TCF7L2;TCF7L1;FLT3;MPO;DUSP6;CCNA1;RUNX1T1;MYC;CHUK;NRAS;IKBKB;IKBKG;CCND1;MAPK1;NFKB1;STAT5A;BCL2A1A;CSF1R;CSF2;CD14;SPI1;SOS1;BCL2A1B;EIF4EBP1;PIM2;FCGR1;BRAF;SOS2;PIK3CD;CEBPE;BCL2A1D;PML;PPARD;PIK3CB;PIM1;ITGAM;AKT3,SOS1;BCL2A1B;EIF4EBP1;PIM2;FCGR1;BRAF;SOS2;PIK3CD;CEBPE;BCL2A1D;PML;PPARD;PIK3CB;PIM1;ITGAM;AKT3
Cholinergic synapse,-0.4313153814169119,-1.4108869914368383,0.034482758620689655,0.07675710804224208,113,103,CACNA1B;MAP2K1;GNG10;CHRNA4;CAMK2B;CREB3;FYN;CREB1;MAPK3;GNAI2;PIK3R1;GNG5-PS;KCNJ12;KCNJ14;GNG8;GNB1;PRKACA;ADCY6;KRAS;CREB3L1;PIK3R3;AKT2;CREB3L2;GNG4;GNA11;GNB4;GNAQ;CHAT;GNB2;KCNQ3;AKT1;HRAS;PLCB3;KCNQ5;CACNA1S;ITPR3;GNG3;GNG11;GNG13;PIK3CA;GNAO1;PIK3R2;GNAI1;GNB3;PLCB1;PRKCB;CAMK4;CREB5;CACNA1D;CAMK2D;ATF4;CHRM2;CACNA1C;ADCY1;ADCY2;GNAI3;CHRNA3;KCNQ1;CHRM3;KCNQ2;GNG2;GNB5;ADCY4;KCNQ4;NRAS;CACNA1F;GM5741;ADCY3;FOS;CAMK2G;CACNA1A;MAPK1;PRKACB;PRKCA;ADCY9;BCL2;KCNJ6;ADCY8;CREB3L3;CREB3L4;GNG7;ITPR2;CAMK2A;GNG12;ACHE;CHRNB4;PIK3CG;CHRNB2;PIK3CD;PLCB2;PIK3R5;JAK2;ADCY7;GNGT2;PIK3R6;PIK3CB;CHRM4;KCNJ2;GNG5;PLCB4;PRKCG;ITPR1;AKT3,ACHE;CHRNB4;PIK3CG;CHRNB2;PIK3CD;PLCB2;PIK3R5;JAK2;ADCY7;GNGT2;PIK3R6;PIK3CB;CHRM4;KCNJ2;GNG5;PLCB4;PRKCG;ITPR1;AKT3
Gap junction,-0.4759268785904257,-1.3989669247558953,0.03409090909090909,0.08392647608732093,86,73,MAP2K1;PRKG2;HTR2B;PDGFB;MAPK3;MAP2K2;GNAI2;MAPK7;GRB2;RAF1;GNAS;CSNK1D;PRKACA;ADCY6;KRAS;PDGFA;GNA11;GNAQ;HRAS;PLCB3;TUBA1A;ITPR3;EGFR;LPAR1;GNAI1;GUCY1B1;PDGFC;PDGFD;PLCB1;PRKCB;TUBA1C;GUCY1B2;ADCY1;PDGFRA;GUCY1A2;HTR2A;ADCY2;GNAI3;TUBB1;TUBA3A;PRKG1;GUCY1A1;DRD2;ADCY4;TUBA3B;NRAS;TUBB4A;MAP3K2;ADCY3;ADRB1;MAPK1;PRKACB;EGF;PRKCA;ADCY9;MAP2K5;ADCY8;TUBB4B;ITPR2;SOS1;TUBB6;SOS2;TUBB5;PLCB2;ADCY7;TUBA8;TUBA4A;GJA1;CDK1;TUBA1B;PLCB4;PRKCG;ITPR1,TUBB6;SOS2;TUBB5;PLCB2;ADCY7;TUBA8;TUBA4A;GJA1;CDK1;TUBA1B;PLCB4;PRKCG;ITPR1
Signaling pathways regulating pluripotency of stem cells,-0.44020481785593324,-1.3935299773107312,0.021505376344086023,0.08732737611697806,137,124,MAP2K1;FZD9;MAPK12;DVL2;CTNNB1;LIF;SKIL;PCGF1;MAPK3;PCGF3;MAP2K2;PIK3R1;SMARCAD1;BMPR2;APC;WNT9A;GRB2;AXIN1;RAF1;TCF3;SMAD5;ID3;DVL3;ACVR2A;GSK3B;BMPR1A;KRAS;PIK3R3;AKT2;SMAD2;KAT6A;IGF1;APC2;JAK1;AKT1;HRAS;TBX3;FZD3;LEFTY2;FZD6;AXIN2;STAT3;PIK3CA;ACVR1;PIK3R2;BMP4;SMAD9;ID4;MEIS1;ZFHX3;PCGF2;FZD1;FZD8;IGF1R;BMPR1B;ISL1;DLX5;FZD10;FGFR1;FGFR3;WNT4;SMAD4;INHBA;ONECUT1;LIFR;WNT8A;HOXB1;FGFR2;MYC;ACVR1C;IL6ST;WNT5A;NANOG;WNT2;NRAS;SETDB1;INHBB;WNT3;HAND1;FGFR4;REST;KLF4;WNT11;MYF5;ESRRB;ID2;WNT7A;JARID2;BMI1;MAPK1;FGF2;WNT5B;NODAL;SMAD3;FZD4;INHBE;WNT16;MAPK14;WNT10A;DVL1;SMAD1;PCGF6;HNF1A;WNT10B;ACVR2B;DUSP9;ACVR1B;PIK3CD;ID1;PCGF5;JAK2;FZD5;MAPK11;MAPK13;WNT7B;RIF1;PIK3CB;JAK3;WNT6;WNT2B;OTX1;PAX6;FZD7;AKT3,PIK3CD;ID1;PCGF5;JAK2;FZD5;MAPK11;MAPK13;WNT7B;RIF1;PIK3CB;JAK3;WNT6;WNT2B;OTX1;PAX6;FZD7;AKT3
cAMP signaling pathway,-0.4235299006913187,-1.3848451092028549,0.0,0.09325434098294069,211,178,MAP2K1;TIAM1;ATP1B2;PPP1CA;CNGB1;CAMK2B;CREB3;NPY;ARAP3;SSTR2;BAD;CREB1;SSTR1;MAPK3;MAP2K2;GNAI2;PIK3R1;ATP1A4;PLD1;PDE4D;VAV2;MAPK8;ATP1A1;GRIN3B;RAF1;GNAS;GHRL;PRKACA;ADCY6;CREB3L1;PIK3R3;AKT2;CREB3L2;PLCE1;RAP1B;PDE4B;MAPK9;PLD2;ORAI1;CALM1;ADCYAP1;PPP1R1B;AKT1;RELA;FXYD1;EP300;RAC1;ATP1B4;CREBBP;PPP1CB;RRAS;RHOA;ATP2B4;CACNA1S;GRIA3;GABBR1;ROCK2;ATP2A2;RAP1A;PDE10A;PIK3CA;GRIA4;GRIA2;PIK3R2;HTR1F;GLI3;GNAI1;PDE3B;ROCK1;PPARA;RAPGEF4;CAMK4;PTCH1;GRIA1;PPP1CCB;ADCYAP1R1;CREB5;CACNA1D;ATP1A2;GRIN2D;PPP1R12A;CAMK2D;PAK1;HHIP;CHRM2;BDNF;F2R;ATP1B3;GRIN2B;JUN;PPP1CC;CACNA1C;EDN1;OXTR;ADCY1;HTR1B;MYL9;ADCY2;GNAI3;FFAR2;GRIN2A;GCG;ATP2B3;PTGER2;RYR2;DRD2;OXT;NPY1R;CNGA4;PDE3A;GABBR2;ADCY4;EDNRA;MAPK10;RAC3;PTGER3;VIPR2;CACNA1F;4930544G11RIK;SOX9;ADCY3;SLC9A1;ATP2B1;FOS;CAMK2G;HCN2;RRAS2;EDN2;HTR6;ADRB1;MAPK1;NFKB1;ADORA1;PRKACB;GRIN2C;ACOX1;ADCY9;HCN4;CALM3;ADCY10;ATP1B1;ADCY8;POMC;CREB3L3;CREB3L4;VAV1;GRIN3A;LIPE;ACOX3;CALML4;AMH;ABCC4;CAMK2A;RAC2;PDE4A;BRAF;FXYD2;CNGA3;PIK3CD;NFATC1;NPR1;ADCY7;HCAR2;ADRB2;PIK3CB;PDE4C;GLI1;GIPR;NFKBIA;GRIN1;TNNI3;CALM2;AFDN;ADORA2A;RAPGEF3;ATP1A3;VAV3;AKT3,BRAF;FXYD2;CNGA3;PIK3CD;NFATC1;NPR1;ADCY7;HCAR2;ADRB2;PIK3CB;PDE4C;GLI1;GIPR;NFKBIA;GRIN1;TNNI3;CALM2;AFDN;ADORA2A;RAPGEF3;ATP1A3;VAV3;AKT3
Circadian entrainment,-0.45043772075696675,-1.3830413013634946,0.04878048780487805,0.09365109352074007,99,90,PRKG2;GNG10;CAMK2B;CREB1;MAPK3;GNAI2;GNG5-PS;PER3;KCNJ9;GNG8;GNAS;GNB1;CACNA1I;PRKACA;RPS6KA5;ADCY6;GNG4;PER2;GNB4;GNAQ;GNB2;CALM1;ADCYAP1;RASD1;PLCB3;GRIA3;ITPR3;GNG3;CACNA1H;GNG11;GNG13;GRIA4;GRIA2;GNAO1;CACNA1G;GNAI1;GNB3;GUCY1B1;PLCB1;PRKCB;GRIA1;ADCYAP1R1;CACNA1D;GRIN2D;CAMK2D;GUCY1B2;RYR3;GRIN2B;CACNA1C;ADCY1;GUCY1A2;ADCY2;GNAI3;GRIN2A;PRKG1;NOS1AP;GUCY1A1;RYR2;GNG2;GNB5;ADCY4;GM5741;ADCY3;FOS;CAMK2G;MAPK1;PRKACB;PRKCA;GRIN2C;ADCY9;CALM3;ADCY10;KCNJ6;RYR1;ADCY8;GNG7;NOS1;CALML4;CAMK2A;GNG12;PLCB2;ADCY7;GNGT2;PER1;GNG5;GRIN1;CALM2;PLCB4;PRKCG;ITPR1,PLCB2;ADCY7;GNGT2;PER1;GNG5;GRIN1;CALM2;PLCB4;PRKCG;ITPR1
Sphingolipid signaling pathway,-0.44215162441352746,-1.376699822888672,0.03333333333333333,0.09531505753119053,124,119,MAP2K1;SPHK2;MAPK12;SGPL1;FYN;PPP2R2D;MAPK3;MAP2K2;GNAI2;PIK3R1;SPTLC1;GM2446;PLD1;MAPK8;RAF1;SMPD1;PPP2R1A;PPP2R5B;KRAS;PIK3R3;AKT2;PPP2R5D;PPP2R5C;SPHK1;PPP2CA;MAPK9;PLD2;GNA12;GNAQ;AKT1;RELA;RAC1;HRAS;PLCB3;RHOA;ROCK2;TRAF2;SGMS2;SPTLC2;PPP2CB;PIK3CA;CERS1;PIK3R2;MS4A2;S1PR3;PPP2R2B;GNAI1;ROCK1;ACER2;PLCB1;PRKCB;PPP2R5E;OPRD1;PRKCZ;9130409I23RIK;PPP2R3A;NSMAF;CERS3;CERS5;GM2436;GNAI3;MAPK10;RAC3;PTEN;NRAS;CERS2;S1PR2;S1PR1;4930544G11RIK;SGMS1;GAB2;PPP2R2C;PPP2R2A;BAX;SMPD2;ASAH1;ABCC1;MAPK1;NFKB1;ADORA1;SGPP2;DEGS2;PRKCA;PPP2R3C;CERS4;S1PR5;MAPK14;BCL2;TRP53;TRADD;S1PR4;FCER1G;DEGS1;PPP2R1B;CTSD;BID;PDPK1;TNF;RAC2;TNFRSF1A;GNA13;PPP2R5A;CERS6;PIK3CD;SGPP1;ADORA3;PLCB2;MAPK11;MAP3K5;BDKRB2;MAPK13;PPP2R3D;NOS3;ASAH2;PIK3CB;PLCB4;PRKCE;PRKCG;AKT3,TNFRSF1A;GNA13;PPP2R5A;CERS6;PIK3CD;SGPP1;ADORA3;PLCB2;MAPK11;MAP3K5;BDKRB2;MAPK13;PPP2R3D;NOS3;ASAH2;PIK3CB;PLCB4;PRKCE;PRKCG;AKT3
Thyroid hormone signaling pathway,-0.4327818822886458,-1.3767698920179166,0.03225806451612903,0.09595414205701093,115,109,NOTCH4;MAP2K1;ATP1B2;RCAN1;CTNNB1;ITGAV;BAD;MED16;MAPK3;MAP2K2;TSC2;PIK3R1;ATP1A4;MED27;DIO3;PLCG1;HDAC3;ATP1A1;RAF1;MED12;PRKACA;PLCD1;GSK3B;KRAS;PIK3R3;AKT2;NOTCH1;ACTB;PLCE1;ITGB3;HDAC2;MYH6;RXRA;AKT1;RCAN2;EP300;MED12L;ATP1B4;MED13L;KAT2B;CREBBP;HRAS;PLCB3;THRA;MED30;MTOR;ATP2A2;PLCD4;PIK3CA;PIK3R2;RXRG;BMP4;ACTG1;NCOA2;MED13;PLCB1;PRKCB;RHEB;ATP1A2;MED1;ATP1B3;HDAC1;WNT4;MED14;THRB;MYC;NCOA1;NOTCH3;NOTCH2;SLC16A2;NRAS;SLC9A1;DIO2;CCND1;NCOR1;MAPK1;KAT2A;FOXO1;RXRB;PRKACB;PRKCA;PFKFB2;MED17;CASP9;TRP53;SLC16A10;ATP1B1;ESR1;SIN3A;PDPK1;MED24;PLCG2;NCOA3;FXYD2;HIF1A;MDM2;PIK3CD;PLCB2;TBC1D4;MED4;PLCD3;STAT1;PIK3CB;PFKP;PLCB4;PRKCG;ATP1A3;SLC2A1;AKT3,FXYD2;HIF1A;MDM2;PIK3CD;PLCB2;TBC1D4;MED4;PLCD3;STAT1;PIK3CB;PFKP;PLCB4;PRKCG;ATP1A3;SLC2A1;AKT3
Autophagy,-0.4172287740160907,-1.3785148840452015,0.021739130434782608,0.09600151307507705,130,126,VAMP8;MAP2K1;ULK1;SUPT20;RPS6KB2;LAMP2;ZFYVE1;BAD;ATG3;BECN1;MAPK3;MAP2K2;TSC2;STK11;WIPI1;RAB7;PIK3R1;RUBCN;AKT1S1;RRAGB;ULK2;RRAGA;GM21596;MAPK8;DAPK3;RAF1;TRP53INP2;GABARAPL1;TSC1;RRAGC;ATG4B;RB1CC1;PRKACA;KRAS;PIK3R3;AKT2;RAB33B;SH3GLB1;PPP2CA;MAPK9;ATG7;AKT1;GABARAP;EIF2AK3;HMGB1;HRAS;RPS6KB1;ATG13;RRAS;MTOR;PPP2CB;DEPTOR;MLST8;PIK3CA;PIK3R2;MTMR4;IRS1;RHEB;IGF1R;DAPK1;ATG101;IRS2;ATG9A;PRKCQ;ATG10;ATG4A;AMBRA1;RRAGD;ATG5;ATG2A;PRKAA2;MTMR14;MAPK10;PTEN;GABARAPL2;NRAS;ATG4D;WIPI2;RPTOR;DAPK2;ATG16L1;PRAP1;ATG16L2;IGBP1;RRAS2;ATG14;VMP1;LAMP1;MAPK1;ERN1;NRBF2;PRKACB;PIK3R4;ATG12;ATG2B;MAP3K7;MTMR3;PIK3C3;STX17;BCL2;EIF2S1;CTSD;CTSL;CAMKK2;DDIT4;ATG9B;PDPK1;CTSB;SNAP29;PRKCD;UVRAG;HIF1A;EIF2AK4;PIK3CD;TRAF6;IRS3;RAB7B;BNIP3;CFLAR;ATG4C;PIK3CB;MRAS;PRKAA1;BCL2L1;ITPR1;AKT3,HIF1A;EIF2AK4;PIK3CD;TRAF6;IRS3;RAB7B;BNIP3;CFLAR;ATG4C;PIK3CB;MRAS;PRKAA1;BCL2L1;ITPR1;AKT3
Thyroid hormone synthesis,-0.45937351385667863,-1.3787848287989897,0.047619047619047616,0.09626382553271262,73,63,ATP1B2;CREB3;CREB1;ATP1A4;HSPA5;CANX;HSP90B1;PDIA4;GPX3;ATP1A1;ASGR1;GNAS;PRKACA;ADCY6;CREB3L1;CREB3L2;TTR;GNAQ;ATP1B4;PLCB3;ATF6B;ITPR3;GPX8;GPX7;ATF2;IYD;SLC26A4;PLCB1;PRKCB;CREB5;ATP1A2;LRP2;ATF4;ATP1B3;TG;DUOX2;ADCY1;ASGR2;ADCY2;ADCY4;ADCY3;GPX2;SLC5A5;PRKACB;PRKCA;GPX1;ADCY9;TTF1;ATP1B1;ADCY8;CREB3L3;CREB3L4;TTF2;ITPR2;GSR;FXYD2;PLCB2;ADCY7;PAX8;PLCB4;PRKCG;ATP1A3;ITPR1,TTF2;ITPR2;GSR;FXYD2;PLCB2;ADCY7;PAX8;PLCB4;PRKCG;ATP1A3;ITPR1
Human papillomavirus infection,-0.3966600593531565,-1.3769241925698474,0.0,0.09652475198779017,360,309,MAML3;PXN;NOTCH4;CDK4;MAP2K1;HES6;IRF3;FZD9;COL9A3;ATP6V1D;TNR;RBPJL;COL9A1;ATP6V0B;ATP6V0E;ATP6V1F;DVL2;RPS6KB2;CREB3;CDKN1B;CTNNB1;H2-T-PS;ITGAV;ATP6V0D1;H2-BL;MAML2;ATP6AP1;SCRIB;BAD;CREB1;PPP2R2D;JAG1;MAPK3;COMP;MAP2K2;H2-Q7;LFNG;TSC2;PIK3R1;HEY1;TADA3;APC;GM2446;ATP6V1H;ATP6V0A1;ATP6V0E2;WNT9A;ATP6V1C2;ITGA5;GRB2;AXIN1;IBSP;RAF1;ITGA6;LLGL1;GNAS;CHD4;TSC1;BCAP31;ITGB1;ATP6V0C;ITGB5;LAMC1;DVL3;TCF7;PRKACA;GSK3B;PPP2R1A;PPP2R5B;LAMA4;KRAS;CREB3L1;PIK3R3;AKT2;PPP2R5D;CREB3L2;NOTCH1;ATP6V1G1;CDC42;PPP2R5C;ITGB3;FASL;ITGA9;PARD6G;HEYL;HES1;HDAC2;ATP6V0A4;PPP2CA;CSNK1A1;APC2;COL9A2;JAK1;H2-M10.5;PARD3;AKT1;RELA;EP300;PTK2;H2-M10.3;CREBBP;ATP6V1B1;HRAS;RPS6KB1;ATP6V1C1;HEY2;UBR4;PATJ;SLC9A3R1;LAMC3;FZD3;EGFR;ITGA1;FZD6;AXIN2;MTOR;PPP2CB;PIK3CA;LAMA3;PIK3R2;ATP6V1B2;VTN;DLG3;TCF7L2;MAML1;PPP2R2B;ITGA7;FZD1;TCF7L1;RHEB;PPP2R5E;THBS4;CREB5;CCND3;H2-M10.2;FZD8;COL6A1;LAMA5;PRKCZ;CCNA1;PPP2R3A;HDAC1;FZD10;CHAD;PRKCI;COL2A1;DLG1;WNT4;RB1;COL6A2;TNN;RFNG;GM2436;H2-M5;IFNA13;IFNAB;WNT8A;CCNE2;ITGA8;H2-T3;NOTCH3;ITGA2;CHUK;PSEN1;NOTCH2;WNT5A;COL6A3;WNT2;TUBG2;H2-M10.6;PTEN;NRAS;THBS3;CRB3;COL4A3;H2-M2;WNT3;CCND2;H2-Q2;IFNB1;HES2;VEGFA;ITGA3;IKBKB;ITGB4;ATP6V1G2;WNT11;UBE3A;PPP2R2C;GM7030;IKBKG;PPP2R2A;PSMC1;BAX;BAK1;HES5;WNT7A;ATP6V0A2;CCND1;LAMC2;MAPK1;FOXO1;CDK2;NFKB1;DLG2;PRKACB;EGF;HES3;TRAF3;LLGL2;PPP2R3C;H2-Q4;WNT5B;H2-Q10;GM11127;GM8909;TBP;GM10499;TBPL1;TUBG1;TICAM1;TLR3;FZD4;WNT16;TRP53;TRADD;WNT10A;DVL1;CREB3L3;ATP6V1E1;H2-Q6;CREB3L4;PPP2R1B;STAT2;WNT10B;MFNG;H2-Q1;NFX1;TBK1;ATP6V1A;IRF1;SOS1;ATR;ITGA4;TCIRG1;FADD;EIF4EBP1;TNF;IKBKE;CASP3;TYK2;TNFRSF1A;ATM;CCNE1;COL4A6;SOS2;PKM;PPP2R5A;OASL1;RBL2;MDM2;IRF9;IFNAR1;PIK3CD;TERT;OASL2;LAMB3;PARD6A;IFNAR2;VWF;PARD6B;CASP8;CDKN1A;FZD5;HES7;EIF2AK2;FAS;RBPJ;SPP1;COL4A4;RBL1;CCNA2;WNT7B;CDK6;PPP2R3D;H2-D1;STAT1;PTGER4;PIK3CB;PTGS2;H2-K1;ISG15;H2-T23;WNT6;COL4A5;ITGA10;ITGA2B;ITGB7;WNT2B;MX2;E2F1;MAGI1;FZD7;H2-T24;H2-T22;H2-T10;TNXB;H2-M3;AKT3,IKBKE;CASP3;TYK2;TNFRSF1A;ATM;CCNE1;COL4A6;SOS2;PKM;PPP2R5A;OASL1;RBL2;MDM2;IRF9;IFNAR1;PIK3CD;TERT;OASL2;LAMB3;PARD6A;IFNAR2;VWF;PARD6B;CASP8;CDKN1A;FZD5;HES7;EIF2AK2;FAS;RBPJ;SPP1;COL4A4;RBL1;CCNA2;WNT7B;CDK6;PPP2R3D;H2-D1;STAT1;PTGER4;PIK3CB;PTGS2;H2-K1;ISG15;H2-T23;WNT6;COL4A5;ITGA10;ITGA2B;ITGB7;WNT2B;MX2;E2F1;MAGI1;FZD7;H2-T24;H2-T22;H2-T10;TNXB;H2-M3;AKT3
Long-term depression,-0.48127712021073754,-1.3742749032483115,0.046511627906976744,0.09697806661251014,61,57,MAP2K1;PRKG2;PLA2G4D;MAPK3;MAP2K2;GNAI2;PLA2G4B;RAF1;GNAS;GRID2;PPP2R1A;KRAS;IGF1;GNA11;ARAF;PPP2CA;GNA12;GNAQ;HRAS;PLCB3;GRIA3;ITPR3;PPP2CB;GRIA2;GNAO1;GNAI1;GUCY1B1;PLCB1;PRKCB;GRIA1;IGF1R;PLA2G4F;PLA2G4C;GUCY1B2;GUCY1A2;GNAI3;PRKG1;GUCY1A1;GNAZ;NRAS;PLA2G4E;CACNA1A;MAPK1;PRKCA;RYR1;PPP2R1B;NOS1;ITPR2;GNA13;PLA2G4A;BRAF;PLCB2;LYN;GM11787;PLCB4;PRKCG;ITPR1,GNA13;PLA2G4A;BRAF;PLCB2;LYN;GM11787;PLCB4;PRKCG;ITPR1
Estrogen signaling pathway,-0.4339468787716762,-1.3691784213600846,0.044444444444444446,0.10058895207148659,134,112,KRT10;MAP2K1;EBAG9;CREB3;CREB1;MAPK3;MAP2K2;GNAI2;PIK3R1;SHC1;HBEGF;KCNJ9;GPER1;HSP90B1;SHC4;GRB2;RAF1;GNAS;HSPA2;HSPA8;PRKACA;ADCY6;KRAS;CREB3L1;PIK3R3;AKT2;CREB3L2;KRT33A;RARA;GNAQ;CALM1;KRT36;AKT1;HRAS;SHC3;PLCB3;ATF6B;KRT13;GABBR1;ITPR3;EGFR;PIK3CA;GNAO1;ATF2;PIK3R2;GNAI1;SHC2;KRT31;NCOA2;PLCB1;CREB5;HSPA1B;ATF4;ESR2;TGFA;JUN;ADCY1;ADCY2;GNAI3;TFF1;PGR;KRT19;NCOA1;HSPA1A;KRT39;KRT14;GABBR2;ADCY4;NRAS;KRT16;ADCY3;FOS;KRT34;KRT23;KRT18;KRT32;MAPK1;PRKACB;KRT15;FKBP5;KRT17;ADCY9;HSP90AB1;CALM3;BCL2;KCNJ6;ADCY8;POMC;CREB3L3;CREB3L4;ESR1;CTSD;CALML4;ITPR2;SOS1;HSPA1L;PRKCD;NCOA3;HSP90AA1;SOS2;PIK3CD;FKBP4;PLCB2;ADCY7;NOS3;PIK3CB;SP1;MMP9;CALM2;PLCB4;ITPR1;AKT3,CALML4;ITPR2;SOS1;HSPA1L;PRKCD;NCOA3;HSP90AA1;SOS2;PIK3CD;FKBP4;PLCB2;ADCY7;NOS3;PIK3CB;SP1;MMP9;CALM2;PLCB4;ITPR1;AKT3
Fructose and mannose metabolism,-0.5016844447572749,-1.3669469807644286,0.07407407407407407,0.10105960971733857,35,32,PMM2;PMM1;PFKFB4;MPI;GMPPB;ALDOART1;PFKFB1;TKFC;ALDOB;ALDOC;GMPPA;HKDC1;KHK;PFKFB2;ALDOA;FPGT;PFKM;HK1;AKR1B7;TPI1;AKR1B8;PFKL;TIGAR;GMDS;AKR1B3;SORD;FBP1;HK2;HK3;PFKP;AKR1B10;PFKFB3,PFKFB2;ALDOA;FPGT;PFKM;HK1;AKR1B7;TPI1;AKR1B8;PFKL;TIGAR;GMDS;AKR1B3;SORD;FBP1;HK2;HK3;PFKP;AKR1B10;PFKFB3
Th17 cell differentiation,-0.42940711508652357,-1.3645597761945452,0.011494252873563218,0.10271959877088263,102,94,TGFB1;IL2RB;MAPK12;PPP3CC;RUNX1;IL1RAP;STAT6;MAPK3;TGFBR2;MAPK8;PLCG1;STAT5B;TGFBR1;SMAD2;IL21;RARA;PPP3R1;MAPK9;RXRA;JAK1;RELA;PPP3CA;MTOR;IL17D;STAT3;RXRG;RORA;AHR;IL6;PPP3CB;PRKCQ;JUN;SMAD4;CD247;CD3D;CD3G;IL17F;H2-DMB1;CHUK;CD4;IL6ST;MAPK10;TBX21;H2-DMB2;IL21R;LAT;IKBKB;FOS;IKBKG;NFATC3;FOXP3;LCK;IL1B;MAPK1;NFKB1;RXRB;IL27RA;STAT5A;NFKBIB;SMAD3;HSP90AB1;MAPK14;IL2RA;IFNGR2;NFKBIE;H2-EB1;ZAP70;H2-AA;IL12RB1;IL6RA;IL4;IRF4;RORC;H2-AB1;IL1R1;TYK2;HSP90AA1;IL23A;H2-DMA;HIF1A;NFATC1;JAK2;MAPK11;IFNGR1;MAPK13;NFATC2;IL2RG;IL4RA;GATA3;STAT1;H2-OA;JAK3;NFKBIA;H2-OB,IFNGR2;NFKBIE;H2-EB1;ZAP70;H2-AA;IL12RB1;IL6RA;IL4;IRF4;RORC;H2-AB1;IL1R1;TYK2;HSP90AA1;IL23A;H2-DMA;HIF1A;NFATC1;JAK2;MAPK11;IFNGR1;MAPK13;NFATC2;IL2RG;IL4RA;GATA3;STAT1;H2-OA;JAK3;NFKBIA;H2-OB
