Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Influenza A,0.7515062185742555,1.5642292967682783,0.0,0.009133336678877906,171,132,ACTB;MAP2K3;KPNA2;HSPA8;OAS3;NUP98;CYCS;NFKB1;EIF2S1;RAE1;ACTG1;AKT1;TRIM25;HNRNPUL1;FDPS;JAK1;TNFRSF10B;NFKBIB;DNAJB1;IL6;EIF2AK4;IRF3;RAF1;CREBBP;TNFRSF10A;NXT1;NXF1;VDAC1;MYD88;TICAM1;ADAR;XPO1;EP300;MAP2K1;MAPK1;CPSF4;TYK2;EIF2AK1;TBK1;RELA;EIF2AK2;PIK3CB;NLRP3;DNAJC3;AKT2;IKBKE;PIK3CD;MAP2K7;KPNA1;CXCL8;MAPK14;MAPK9;MAP2K4;PIK3R3;MAPK8;HSPA6;NXT2;HSPA1A;PABPN1;HSPA1B;TLR4;IL1A;IL12A;IFNAR1;DDX58;HSPA2;PML;CIITA;PRSS3;ICAM1;AKT3;PABPN1L;TLR7;DDX39B;IKBKB;GSK3B;BCL2L2-PABPN1;PRKCB;SLC25A6;TMPRSS2;RSAD2;HSPA1L;IFNGR2;IL18;TLR3;NXF3;PIK3R2;CCL5;NFKBIA;PIK3CA;PLG;IRF7;IFIH1;MAVS;IRF9;IL1B;ATF2;PYCARD;TMPRSS4;NLRX1;TMPRSS13;CASP9;FURIN;STAT1;IFNAR2;MAPK13;OAS2;PRKCA;MAPK12;TNFSF10;MAPK10;OAS1;MX1;FAS;EIF2AK3;JUN;CCL2;IRAK4;CASP1;AGFG1;TNFRSF1A;RNASEL;MAP2K6;MAP2K2;JAK2;PIK3R1;MAPK11;MAPK3;STAT2;IFNGR1;IVNS1ABP;SOCS3,ACTB;MAP2K3;KPNA2;HSPA8;OAS3;NUP98;CYCS;NFKB1;EIF2S1;RAE1;ACTG1;AKT1;TRIM25;HNRNPUL1;FDPS;JAK1;TNFRSF10B;NFKBIB;DNAJB1;IL6;EIF2AK4;IRF3;RAF1;CREBBP;TNFRSF10A;NXT1;NXF1;VDAC1;MYD88;TICAM1;ADAR;XPO1;EP300;MAP2K1
Antigen processing and presentation,0.8024765170789023,1.5551350686652958,0.0,0.009484618858834747,77,46,HSP90AA1;HSPA8;PSME3;HSP90AB1;HSPA4;HSPA5;NFYC;CALR;PSME2;PDIA3;NFYA;CANX;HSPA6;TAP2;HSPA1A;CREB1;NFYB;CTSL;CD74;HSPA1B;LGMN;HSPA2;CIITA;RFXAP;HLA-C;IFI30;HLA-B;TAP1;TAPBP;CD8B;HSPA1L;CTSS;RFXANK;HLA-E;HLA-A;KLRC1;B2M;KLRC2;KLRD1;CD4;KLRC3;KLRC4;CD8A;PSME1;RFX5;CTSB,HSP90AA1;HSPA8;PSME3;HSP90AB1;HSPA4;HSPA5;NFYC
Pathogenic Escherichia coli infection,0.7857342956810833,1.5614845665615646,0.0,0.009727814214189483,55,54,ACTB;TUBB4B;KRT18;NCL;TUBA1B;TUBA1C;TUBB6;EZR;ARPC5L;ACTG1;YWHAQ;ARPC2;ARPC4;YWHAZ;CTNNB1;RHOA;ARPC1A;CTTN;ROCK1;CDC42;CLDN1;ARPC5;TUBA4A;ARHGEF2;TUBB2A;ARPC1B;ROCK2;ARPC3;OCLN;TUBB;TLR4;NCK2;ABL1;HCLS1;TUBA3C;WASL;TUBB1;TUBA8;TUBB8;TUBAL3;TUBA3E;TUBB3;ITGB1;WAS;TUBA3D;NCK1;PRKCA;CDH1;TLR5;TUBB4A;CD14;FYN;TUBB2B;TUBA1A,ACTB;TUBB4B;KRT18;NCL;TUBA1B;TUBA1C;TUBB6;EZR;ARPC5L;ACTG1;YWHAQ;ARPC2;ARPC4;YWHAZ;CTNNB1;RHOA
Fanconi anemia pathway,0.7968791501858106,1.5455824935331381,0.0,0.00991855566936967,54,54,FANCA;BRCA1;FANCD2;FANCI;USP1;TOP3A;RPA1;RAD51;BLM;BRIP1;UBE2T;CENPX;RPA2;FANCG;TELO2;BRCA2;RAD51C;FANCM;SLX4;FAAP24;ATRIP;MLH1;FANCB;ATR;EME1;ERCC1;RPA3;MUS81;RMI1;POLH;TOP3B;REV1;FANCL;FANCE;PMS2;CENPS;FANCC;CENPS-CORT;SLX1A;RPA4;SLX1B;FAN1;PALB2;REV3L;RMI2;POLK;FAAP100;POLN;ERCC4;EME2;WDR48;FANCF;HES1;POLI,FANCA;BRCA1;FANCD2;FANCI;USP1;TOP3A;RPA1;RAD51;BLM;BRIP1;UBE2T;CENPX;RPA2;FANCG;TELO2;BRCA2;RAD51C;FANCM;SLX4;FAAP24;ATRIP;MLH1;FANCB;ATR
Progesterone-mediated oocyte maturation,0.7813250708062681,1.5559665980853943,0.0,0.010116926782757062,99,91,CCNB1;PLK1;HSP90AA1;AURKA;CCNA2;BUB1;CDC25A;PKMYT1;CCNB2;KIF22;CDK1;MAD2L1;HSP90AB1;CDK2;ANAPC1;AKT1;ANAPC11;CDC25C;CDC27;RAF1;ADCY3;MAD2L2;GNAI3;MAP2K1;ANAPC13;FZR1;ARAF;STK10;RPS6KA1;MAPK1;CDC23;ANAPC2;ANAPC7;PIK3CB;ANAPC5;PDE3B;AKT2;PRKACA;PIK3CD;ANAPC4;CDC25B;MAPK14;MAPK9;PIK3R3;MAD1L1;MAPK8;GNAI2;RPS6KA3;CDC16;SPDYE2;CDC26;ANAPC10;SPDYE6;CPEB4;CPEB3;SPDYE16;KRAS;SPDYE2B;AKT3;PGR;CCNA1;SPDYE17;SPDYA;ADCY2;SPDYE5;SPDYC;SPDYE3;PRKACB;PIK3R2;PIK3CA;SPDYE18;SPDYE1;ADCY1;ADCY4;MAPK13;RPS6KA2;MAPK12;ADCY9;CCNB3;MAPK10;BRAF;ADCY6;RPS6KA6;GNAI1;PIK3R1;MAPK11;ADCY7;MAPK3;IGF1R;ADCY5;CPEB2,CCNB1;PLK1;HSP90AA1;AURKA;CCNA2;BUB1;CDC25A;PKMYT1;CCNB2;KIF22;CDK1;MAD2L1;HSP90AB1;CDK2;ANAPC1;AKT1;ANAPC11;CDC25C;CDC27;RAF1;ADCY3;MAD2L2;GNAI3;MAP2K1;ANAPC13;FZR1;ARAF;STK10;RPS6KA1;MAPK1;CDC23
Homologous recombination,0.838002189279132,1.5566900232508454,0.0,0.010237366387313696,41,41,BRCA1;XRCC2;POLD1;TOP3A;RPA1;TOPBP1;RAD51;RAD54L;BLM;BRIP1;RBBP8;RPA2;POLD2;BARD1;BRCA2;RAD51C;POLD3;BRCC3;XRCC3;SEM1;MRE11;BABAM1;EME1;RPA3;NBN;SSBP1;MUS81;RAD54B;RAD50;TOP3B;UIMC1;RPA4;PALB2;RAD51D;SYCP3;RAD51B;RAD52;BABAM2;ATM;POLD4;ABRAXAS1,BRCA1;XRCC2;POLD1;TOP3A;RPA1;TOPBP1;RAD51;RAD54L;BLM;BRIP1;RBBP8;RPA2;POLD2;BARD1;BRCA2;RAD51C;POLD3;BRCC3;XRCC3;SEM1;MRE11;BABAM1
Nucleotide excision repair,0.8522477644924489,1.542758829969293,0.0,0.01124102975861896,47,45,PCNA;POLE3;RFC2;RFC3;POLE;POLD1;RPA1;LIG1;RFC5;RFC4;DDB1;POLE2;RPA2;ERCC2;POLE4;POLD2;RAD23B;POLD3;ERCC3;RBX1;CUL4A;ERCC1;RPA3;GTF2H1;RFC1;CCNH;ERCC6;GTF2H5;DDB2;MNAT1;XPA;GTF2H3;GTF2H2;RAD23A;RPA4;GTF2H2C;CETN2;XPC;BIVM-ERCC5;ERCC5;CDK7;ERCC8;ERCC4;CUL4B;POLD4,PCNA;POLE3;RFC2;RFC3;POLE;POLD1;RPA1;LIG1;RFC5;RFC4;DDB1;POLE2;RPA2;ERCC2;POLE4;POLD2;RAD23B;POLD3
Oxidative phosphorylation,0.7177412147065552,1.5315282919693063,0.0,0.013311745766785609,133,112,ATP5F1B;NDUFS6;ATP5MC3;NDUFB9;ATP5F1A;COX8A;SDHB;ATP6V0A4;NDUFS5;ATP5MC1;NDUFB2;ATP5PF;ATP5PB;CYC1;UQCRFS1;NDUFS3;ATP6V0D1;UQCRQ;UQCR10;COX5A;NDUFA4;UQCRH;NDUFC1;PPA1;ATP6V0E2;NDUFAB1;ATP5F1E;NDUFA1;COX6C;UQCRC1;NDUFB3;NDUFA12;ATP5MF;ATP6V0B;UQCR11;SDHA;ATP5F1C;NDUFB10;NDUFV1;NDUFC2;COX4I1;COX6B1;NDUFA9;NDUFB11;ATP6V1D;COX7A2;NDUFB6;SDHD;ATP6V0C;NDUFA2;COX7B;ATP6V1B2;NDUFS2;NDUFS1;ATP5MG;UQCRHL;ATP5F1D;COX17;NDUFB7;ATP6V1H;NDUFA11;ATP6V1C1;SDHC;NDUFA8;ATP6V0E1;COX11;COX10;NDUFB8;COX6A1;NDUFA10;ATP5PD;UQCRC2;NDUFS7;ATP6V1E2;NDUFV3;NDUFB4;ATP6V1A;NDUFS4;ATP6V0A1;NDUFS8;ATP5ME;NDUFA3;COX5B;ATP5PO;NDUFB1;ATP6V1C2;ATP6V1F;ATP6V1E1;ATP6V1G1;COX7A1;ATP4B;NDUFV2;NDUFA6;ATP4A;NDUFA7;UQCRB;NDUFA13;COX15;COX7C;ATP6V0D2;ATP6V0A2;ATP6V1B1;ATP5MC2;NDUFA5;COX7A2L;TCIRG1;NDUFA4L2;NDUFB5;COX6B2;ATP6AP1;PPA2;LHPP,ATP5F1B;NDUFS6;ATP5MC3;NDUFB9;ATP5F1A;COX8A;SDHB;ATP6V0A4;NDUFS5;ATP5MC1;NDUFB2;ATP5PF;ATP5PB;CYC1;UQCRFS1;NDUFS3;ATP6V0D1;UQCRQ;UQCR10;COX5A;NDUFA4;UQCRH;NDUFC1;PPA1;ATP6V0E2;NDUFAB1;ATP5F1E;NDUFA1;COX6C;UQCRC1;NDUFB3;NDUFA12;ATP5MF;ATP6V0B;UQCR11;SDHA;ATP5F1C;NDUFB10;NDUFV1;NDUFC2;COX4I1;COX6B1;NDUFA9;NDUFB11;ATP6V1D;COX7A2;NDUFB6;SDHD;ATP6V0C;NDUFA2;COX7B;ATP6V1B2;NDUFS2;NDUFS1;ATP5MG;UQCRHL;ATP5F1D;COX17;NDUFB7;ATP6V1H;NDUFA11;ATP6V1C1;SDHC;NDUFA8;ATP6V0E1;COX11;COX10;NDUFB8;COX6A1;NDUFA10
Mismatch repair,0.8911832877221776,1.5296345292093638,0.014925373134328358,0.013910774326290964,23,23,PCNA;EXO1;RFC2;RFC3;POLD1;RPA1;LIG1;MSH2;RFC5;RFC4;RPA2;POLD2;POLD3;MSH6;MLH1;RPA3;SSBP1;RFC1;MSH3;PMS2;RPA4;MLH3;POLD4,PCNA;EXO1;RFC2;RFC3;POLD1;RPA1;LIG1;MSH2;RFC5;RFC4;RPA2;POLD2;POLD3;MSH6
Insulin secretion,-0.7494387076428222,-1.6537885106844303,0.0,0.021575838626992087,86,72,GNA11;ADCY3;ATP1B3;PLCB3;CREB3;PRKACA;CREB3L2;STX1A;CREB1;ABCC8;KCNMB2;GPR119;ATP1A2;CACNA1S;PLCB2;ATF6B;SLC2A2;PRKCB;ADCY2;ATP1A4;CHRM3;GIP;KCNMB1;ADCYAP1R1;CAMK2A;RYR2;PRKACB;CACNA1F;GCK;ATF4;CREB5;KCNMB3;ADCY1;ATF2;ADCY4;KCNMA1;CACNA1C;CAMK2G;CREB3L3;PRKCA;CREB3L4;CACNA1D;ADCY9;CREB3L1;ATP1A1;KCNN3;GNAS;ATP1A3;RIMS2;ADCY6;PLCB4;RAPGEF4;SLC2A1;ATP1B2;CAMK2B;GNAQ;RAB3A;ADCY7;KCNJ11;PLCB1;KCNN1;VAMP2;TRPM4;PRKCG;KCNN4;KCNMB4;CAMK2D;FXYD2;PCLO;ITPR3;ADCY5;ATP1B1,KCNJ11;PLCB1;KCNN1;VAMP2;TRPM4;PRKCG;KCNN4;KCNMB4;CAMK2D;FXYD2;PCLO;ITPR3;ADCY5;ATP1B1
Complement and coagulation cascades,-0.8016654271456609,-1.6580110679808824,0.0,0.023598573498272594,79,59,PLAU;PLAUR;PROCR;CD59;ITGB2;F2;SERPIND1;CR1;FGB;F5;C5AR1;SERPINC1;CPB2;F7;C1QA;C7;SERPINF2;KLKB1;C4BPA;C8A;ITGAX;CFI;C3AR1;SERPINA5;PLG;SERPINB2;VWF;F2RL2;VTN;CFH;ITGAM;F12;A2M;F2RL3;MASP2;F10;BDKRB1;C8G;C5;MASP1;PROC;CFD;THBD;CD55;PLAT;SERPING1;TFPI;BDKRB2;F8;C1R;SERPINE1;CD46;F2R;PROS1;SERPINA1;C1S;CLU;F3;C3,CD55;PLAT;SERPING1;TFPI;BDKRB2;F8;C1R;SERPINE1;CD46;F2R;PROS1;SERPINA1;C1S;CLU;F3;C3
Glutathione metabolism,0.792977873391865,1.500613532078224,0.014925373134328358,0.030511366487680033,56,47,RRM2;RRM1;ODC1;SRM;LAP3;GCLM;GPX1;CHAC2;GSR;GGCT;GSTO1;PGD;G6PD;GSTP1;GSS;SMS;TXNDC12;RRM2B;IDH1;CHAC1;GPX3;NAT8;GPX2;GGT5;GPX7;GGT6;GSTM5;GSTM1;MGST3;MGST2;GCLC;GPX4;GSTT2B;MGST1;GSTO2;GSTM2;GSTT2;GSTK1;GPX8;GGT1;GSTM3;OPLAH;ANPEP;GSTA4;GSTM4;GGT7;IDH2,RRM2;RRM1;ODC1;SRM;LAP3;GCLM;GPX1;CHAC2;GSR;GGCT;GSTO1;PGD;G6PD;GSTP1
Mineral absorption,-0.7683948870025433,-1.6348289572880892,0.0,0.03146476466436346,51,47,MT2A;HMOX1;MT1E;SLC31A1;ATP1B3;CLCN2;ATOX1;SLC26A6;SLC8A1;SLC11A2;HMOX2;TRPM7;SLC26A3;SLC6A19;ATP1A2;MT1G;MT1B;SLC26A9;MT1H;TRPV6;MT1A;ATP1A4;MT1HL1;TRPM6;SLC39A4;TF;ATP2B1;SLC46A1;SLC40A1;ATP1A1;HEPH;ATP1A3;STEAP1;VDR;FTL;ATP1B2;SLC30A1;STEAP2;ATP7A;MT1M;SLC9A3;FXYD2;CYBRD1;MT1F;MT1X;ATP1B1;FTH1,SLC9A3;FXYD2;CYBRD1;MT1F;MT1X;ATP1B1;FTH1
Viral myocarditis,0.819218442612014,1.4948658712836624,0.014492753623188406,0.03180700465791046,59,38,CCND1;ACTB;EIF4G1;CYCS;EIF4G2;ACTG1;ABL2;CASP3;DAG1;CAV1;RAC1;BID;DMD;ITGB2;ICAM1;ABL1;SGCG;HLA-C;PRF1;HLA-B;MYH6;CD40;RAC2;HLA-E;SGCA;HLA-A;ITGAL;LAMA2;CD80;SGCB;SGCD;RAC3;CASP9;CD55;CASP8;CXADR;FYN;EIF4G3,CCND1;ACTB;EIF4G1;CYCS;EIF4G2;ACTG1;ABL2;CASP3
Taste transduction,-0.7957278494974488,-1.6216169452913838,0.0,0.03660186909936157,83,50,PRKACA;P2RX2;GNB3;TAS1R3;HTR1D;GABBR2;GNG13;TAS2R39;TAS2R40;PLCB2;CALHM1;HTR3B;PKD1L3;PKD2L1;PDE1C;CHRM3;TAS1R2;HTR3C;HCN4;HTR3E;TRPM5;GABRA3;TAS2R1;PDE1B;P2RX3;TAS1R1;HTR3A;CACNA1A;PRKACB;GRM1;TAS2R38;GABBR1;P2RY1;SCNN1G;SCN2A;ADCY4;CACNA1C;HTR1F;P2RY4;PDE1A;TAS2R3;SCN3A;GRM4;TAS2R5;ADCY6;TAS2R4;SCNN1A;ITPR3;SCN9A;ENTPD2,TAS2R4;SCNN1A;ITPR3;SCN9A;ENTPD2
Shigellosis,0.7752274127052167,1.4849133701009267,0.0,0.037022087139799396,65,64,ACTB;PFN1;DIAPH1;NFKB1;ARPC5L;ACTG1;NFKBIB;ARPC2;ARPC4;VCL;MAD2L2;CRK;ARPC1A;CTTN;RAC1;ROCK1;MAPK1;IKBKG;U2AF1;CDC42;ITGA5;CHUK;ARPC5;RELA;RHOG;CRKL;ARPC1B;ROCK2;CXCL8;U2AF1L5;FBXW11;MAPK14;MAPK9;ELMO3;NOD1;ARPC3;MAPK8;UBE2D2;WASF1;ATG5;SRC;ABL1;HCLS1;BTRC;WASL;U2AF1L4;CD44;IKBKB;ELMO1;PFN2;ITGB1;NFKBIA;WAS;RIPK2;ELMO2;MAPK13;MAPK12;PFN4;MAPK10;WASF2;DOCK1;NOD2;MAPK11;MAPK3,ACTB;PFN1;DIAPH1;NFKB1;ARPC5L;ACTG1;NFKBIB;ARPC2;ARPC4;VCL;MAD2L2;CRK;ARPC1A;CTTN;RAC1;ROCK1;MAPK1;IKBKG;U2AF1;CDC42;ITGA5;CHUK;ARPC5;RELA;RHOG;CRKL
Protein processing in endoplasmic reticulum,0.6976963020041813,1.48107795951129,0.0,0.039343604155166356,165,159,HSP90AA1;VCP;DNAJA1;HSPA8;HSPH1;HSP90AB1;EIF2S1;SEC61A1;HSPBP1;BAG2;CAPN2;SSR3;PDIA4;SEC23B;UFD1;HSPA5;HSPA4L;RAD23B;BAX;SEC13;BCAP31;DNAJB12;DNAJB1;UBE2J2;DNAJB11;HYOU1;EIF2AK4;GANAB;RPN1;CUL1;DAD1;UBE2G1;RPN2;PRKCSH;CALR;PDIA6;TRAF2;DNAJA2;DNAJC5;STT3A;LMAN2;SEC61B;UBQLN1;SSR2;DDOST;RBX1;UGGT1;UBE2D3;NPLOC4;UBE4B;SAR1A;PREB;DERL2;EIF2AK1;SELENOS;SAR1B;SEC24C;PLAA;SVIP;EIF2AK2;BAK1;SEC23A;CAPN1;ERP29;TXNDC5;DNAJC3;SEC61G;PDIA3;UBE2G2;DERL1;MAP2K7;MAP3K5;SSR1;NFE2L2;SKP1;RRBP1;STUB1;BCL2;LMAN1;UBQLN2;MAPK9;XBP1;P4HB;SEC24A;CANX;UBE2J1;YOD1;MAPK8;HSPA6;RNF185;UBE2D4;UBE2D2;HSPA1A;UBE2D1;BAG1;SEC31A;PPP1R15A;HSPA1B;RAD23A;STT3B;HSP90B1;SYVN1;SEL1L2;HSPA2;DERL3;SSR4;EDEM2;SEC61A2;ATF6B;UBQLN4;MOGS;RNF5;CRYAA2;HSPA1L;SEC63;SEC62;DNAJC1;MAN1B1;HERPUD1;SEC24B;SEC24D;ERLEC1;AMFR;DNAJC5B;ATF4;OS9;DNAJC5G;FBXO6;ATF6;SIL1;NSFL1C;TRAM1;CRYAB;MAN1A2;EDEM3;EDEM1;MAPK10;TUSC3;EIF2AK3;ERO1B;ATXN3;DNAJC10;MBTPS1;MBTPS2;UBXN6;PRKN;ERN1;WFS1;NGLY1;UGGT2;DNAJB2;DDIT3;MAN1C1;CKAP4;SEL1L;MAN1A1;ERO1A;SEC31B;FBXO2,HSP90AA1;VCP;DNAJA1;HSPA8;HSPH1;HSP90AB1;EIF2S1;SEC61A1;HSPBP1;BAG2;CAPN2;SSR3;PDIA4;SEC23B;UFD1;HSPA5;HSPA4L;RAD23B;BAX;SEC13;BCAP31;DNAJB12;DNAJB1;UBE2J2;DNAJB11;HYOU1;EIF2AK4;GANAB;RPN1;CUL1;DAD1;UBE2G1;RPN2;PRKCSH;CALR;PDIA6;TRAF2;DNAJA2;DNAJC5;STT3A;LMAN2;SEC61B;UBQLN1;SSR2;DDOST;RBX1;UGGT1;UBE2D3;NPLOC4;UBE4B;SAR1A;PREB;DERL2
Cytosolic DNA-sensing pathway,0.8133309952420692,1.474739212696663,0.0,0.04350278516585537,63,40,POLR2L;NFKB1;POLR3H;CGAS;POLR3G;POLR2E;NFKBIB;IL6;POLR3K;IRF3;POLR2F;POLR1C;POLR3A;POLR3B;ADAR;POLR3C;IKBKG;CHUK;POLR3E;TBK1;RELA;POLR2K;POLR3F;POLR2H;RIPK1;IKBKE;DDX58;IKBKB;IL18;ZBP1;CCL5;NFKBIA;IRF7;MAVS;IL1B;PYCARD;POLR3D;POLR3GL;CASP1;POLR1D,POLR2L;NFKB1;POLR3H;CGAS;POLR3G;POLR2E;NFKBIB;IL6;POLR3K;IRF3;POLR2F;POLR1C;POLR3A;POLR3B;ADAR;POLR3C;IKBKG;CHUK;POLR3E;TBK1;RELA;POLR2K;POLR3F;POLR2H;RIPK1
Hepatitis C,0.7005887308035216,1.4707427635912027,0.0,0.04409942443765899,155,131,CCND1;E2F1;PSME3;E2F2;OAS3;YWHAH;CDK2;CYCS;PPP2R1B;YWHAB;CLDN11;NFKB1;EIF2S1;LDLR;CDK6;AKT1;GRB2;CDK4;YWHAQ;PPP2CA;JAK1;BAX;EIF2AK4;NRAS;CASP3;IRF3;RAF1;YWHAZ;CTNNB1;TRAF2;TICAM1;PPP2R1A;MAP2K1;E2F3;YWHAG;TRAF3;ARAF;APAF1;MAPK1;IKBKG;TYK2;PPP2CB;EIF2AK1;BID;CHUK;CLDN1;TBK1;PPP2R2D;RELA;EIF2AK2;PIK3CB;EGFR;BAK1;YWHAE;PPP2R2A;RIPK1;AKT2;IKBKE;PIK3CD;CDKN1A;FADD;CLDN5;MYC;HRAS;PIK3R3;RB1;BAD;CLDN10;OCLN;CLDN24;CD81;IFNAR1;KRAS;DDX58;STAT3;CLDN15;AKT3;CLDN20;IKBKB;GSK3B;CLDN9;RSAD2;RXRA;IFIT1B;CLDN6;TLR3;CLDN2;PIK3R2;CLDN7;CLDN3;SOS1;NFKBIA;PIK3CA;CLDN19;IRF7;MAVS;SOS2;IRF9;CLDN14;CASP9;PIAS1;TP53;CLDN23;STAT1;IFNAR2;NR1H3;OAS2;TRAF6;OAS1;MX1;FAS;EIF2AK3;CLDN16;BRAF;CLDN18;TNFRSF1A;RNASEL;MAP2K2;PIK3R1;EIF3E;SCARB1;IFIT1;CASP8;MAPK3;CLDN4;STAT2;TRADD;PPARA;CFLAR;SOCS3;PPP2R2C,CCND1;E2F1;PSME3;E2F2;OAS3;YWHAH;CDK2;CYCS;PPP2R1B;YWHAB;CLDN11;NFKB1;EIF2S1;LDLR;CDK6;AKT1;GRB2;CDK4;YWHAQ;PPP2CA;JAK1;BAX;EIF2AK4;NRAS;CASP3;IRF3;RAF1;YWHAZ;CTNNB1;TRAF2;TICAM1;PPP2R1A;MAP2K1;E2F3;YWHAG;TRAF3;ARAF;APAF1;MAPK1;IKBKG;TYK2;PPP2CB;EIF2AK1;BID;CHUK;CLDN1;TBK1;PPP2R2D;RELA;EIF2AK2;PIK3CB;EGFR;BAK1;YWHAE;PPP2R2A;RIPK1
Staphylococcus aureus infection,-0.8311228919681861,-1.6025166897202414,0.0,0.04888275938927895,68,28,KRT10;ITGB2;C5AR1;ICAM1;C1QA;FCGR1A;FPR1;FPR2;FPR3;IL10;CFI;SELPLG;ITGAL;PTAFR;C3AR1;PLG;DSG1;FCGR2A;CFH;ITGAM;MASP2;CAMP;C5;MASP1;CFD;C1R;C1S;C3,C1R;C1S;C3
Ubiquitin mediated proteolysis,0.7149942851388448,1.4573763966520892,0.0,0.05720881216440006,137,133,SMURF2;CDC20;NEDD4L;UBE2C;BRCA1;UBE2S;SAE1;PRPF19;UBA1;ANAPC1;SKP2;DDB1;UBE2L3;TRIP12;UBE3C;KEAP1;ELOC;UBA2;CUL3;ANAPC11;UBE2J2;WWP2;CDC27;CUL1;UBE2G1;PPIL2;UBE2N;CDC34;ANAPC13;UBE2M;NEDD4;UBE2A;FZR1;RBX1;UBE2D3;CUL4A;UBE4B;CDC23;ELOB;UBE2K;MGRN1;ANAPC2;UBE2I;CUL2;ANAPC7;UBE2E3;HUWE1;SMURF1;RNF7;ANAPC5;UBE2G2;UBA6;PIAS4;ANAPC4;RCHY1;TRIM37;SKP1;FBXW11;UBE4A;UBA3;DDB2;STUB1;HERC2;UBE2Z;RHOBTB2;CBL;COP1;FANCL;UBE2O;UBE2Q1;UBE2J1;UBE2B;BIRC2;CDC16;HERC4;UBE2D4;UBE2D2;MDM2;UBE2F;CDC26;ANAPC10;UBE2D1;UBE3A;BIRC6;SOCS1;SYVN1;PML;XIAP;PIAS3;UBOX5;VHL;ITCH;UBE2U;BTRC;NHLRC1;UBE2R2;HERC3;KLHL13;TRIM32;SIAH1;CUL5;FBXW7;UBE2Q2;UBR5;DET1;AIRE;UBE3B;PIAS1;WWP1;MID1;TRAF6;UBE2E1;ERCC8;UBE2E2;HERC1;BIRC7;FBXO4;RHOBTB1;BIRC3;CUL4B;PIAS2;CUL7;KLHL9;UBA7;UBE2W;CBLB;PRKN;FBXW8;UBE2H;UBE2L6;MAP3K1;SOCS3;FBXO2,SMURF2;CDC20;NEDD4L;UBE2C;BRCA1;UBE2S;SAE1;PRPF19;UBA1;ANAPC1;SKP2;DDB1;UBE2L3;TRIP12;UBE3C;KEAP1;ELOC;UBA2;CUL3;ANAPC11;UBE2J2;WWP2;CDC27;CUL1;UBE2G1;PPIL2;UBE2N;CDC34;ANAPC13;UBE2M;NEDD4;UBE2A;FZR1;RBX1;UBE2D3;CUL4A;UBE4B;CDC23;ELOB;UBE2K;MGRN1;ANAPC2;UBE2I;CUL2
Cell adhesion molecules (CAMs),-0.6757325407613388,-1.5886729198945053,0.0,0.05843456294810357,145,113,CLDN11;ITGA6;PVR;ESAM;PTPRF;CLDN1;VSIR;CLDN5;ITGB2;CD276;CLDN10;LRRC4;OCLN;CLDN24;JAM3;MPZL1;CD226;NCAM1;PDCD1LG2;CDH5;ICAM1;CNTNAP2;CTLA4;CLDN15;CD22;PTPRC;HLA-C;CLDN20;CDH4;NECTIN3;HLA-B;LRRC4C;CD40;ALCAM;CLDN9;NLGN4X;MAG;CD8B;VTCN1;ITGA8;CD34;ICAM3;CD274;ITGA9;SIGLEC1;CNTN2;ITGB7;SELPLG;NECTIN1;NLGN1;CLDN6;SPN;CNTN1;HLA-E;NEGR1;ICAM2;HLA-A;CLDN2;ITGAL;NECTIN2;CLDN7;ITGB1;CLDN3;MPZ;SDC2;CD80;CLDN19;IGSF11;CD6;NCAM2;NLGN4Y;CD58;ITGAM;NRXN1;CLDN14;NLGN3;CD99;TIGIT;CLDN23;ITGA4;F11R;CD4;NFASC;CLDN16;MADCAM1;CD8A;CDH15;CLDN18;CDH2;CADM1;GLG1;CDH1;NRCAM;CNTNAP1;PECAM1;ICOSLG;SDC4;ITGAV;CLDN4;ITGB8;LRRC4B;NRXN2;NTNG2;JAM2;SDC1;NTNG1;VCAN;NEO1;CDH3;PTPRM;NLGN2;SDC3;L1CAM,ITGAV;CLDN4;ITGB8;LRRC4B;NRXN2;NTNG2;JAM2;SDC1;NTNG1;VCAN;NEO1;CDH3;PTPRM;NLGN2;SDC3;L1CAM
Pyrimidine metabolism,0.776053081514972,1.4575733447573807,0.015873015873015872,0.059327657059377835,57,56,CTPS1;RRM2;TK1;TYMS;RRM1;NME1;DTYMK;DCTPP1;DUT;CAD;PNP;UCK2;UMPS;NT5C3B;NME2;ENTPD6;DHODH;CANT1;DCTD;NT5C2;DCK;NME7;NME6;RRM2B;NT5C3A;CMPK1;UCK1;NUDT2;UPP1;NME1-NME2;UPRT;DPYS;UPB1;ENTPD5;NME4;CMPK2;NT5C1B;NT5C1A;UPP2;CTPS2;UCKL1;ENTPD3;DPYD;NT5C;ENTPD1;ENPP3;CDA;NME3;ENPP1;NT5E;ENTPD4;AK9;TK2;ENTPD8;TYMP;NT5M,CTPS1;RRM2;TK1;TYMS;RRM1;NME1;DTYMK;DCTPP1;DUT;CAD;PNP;UCK2;UMPS;NT5C3B;NME2
