Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
C-type lectin receptor signaling pathway,-0.7006886231021209,-1.404662834293171,0.07142857142857142,0.2935254591528772,104,91,MRAS;MAP3K14;CALM1;PYCARD;CARD9;CALM3;CALM2;PPP3CA;IKBKG;PRKCD;AKT1;PIK3R1;RAF1;RHOA;ARHGEF12;NRAS;CHUK;MAPK12;MAPK1;PIK3CB;IL12A;PPP3R1;IKBKE;ITPR2;MAPK9;RRAS2;NLRP3;BCL10;MAPKAPK2;PIK3R3;MAPK3;SRC;MAPK14;MAPK8;PAK1;IKBKB;KRAS;MALT1;AKT2;HRAS;IL12B;MAPK13;IL17D;LSP1;CLEC4D;CD209;CASP8;FCER1G;PIK3R2;MAPK11;PPP3CB;NFATC3;PTPN11;CALML4;AKT3;PLK3;PIK3CA;MAPK10;ITPR1;PLCG2;CLEC4E;IL23A;CALML6;ITPR3;NFATC1;PPP3CC;MDM2;RRAS;CASP1;IRF9;RELA;PIK3CD;EGR3;CYLD;KSR1;NFKB1;EGR2;CBLB;JUN;NFKBIA;IRF1;STAT2;BCL3;NFATC2;NFATC4;RELB;STAT1;PTGS2;NFKB2;IL1B;IL6,RRAS;CASP1;IRF9;RELA;PIK3CD;EGR3;CYLD;KSR1;NFKB1;EGR2;CBLB;JUN;NFKBIA;IRF1;STAT2;BCL3;NFATC2;NFATC4;RELB;STAT1;PTGS2;NFKB2;IL1B;IL6
Arrhythmogenic right ventricular cardiomyopathy (ARVC),0.5417435759405106,1.3103971470938054,0.0784313725490196,0.31110048609450947,72,67,CDH2;ACTG1;ACTB;ITGA6;SLC8A1;CTNNB1;ITGA4;ATP2A2;ITGB5;EMD;LMNA;CTNNA1;DAG1;ITGA2;ITGA10;LEF1;ITGB7;DMD;CACNG6;CACNB3;TCF7L1;DES;CACNG1;CTNNA2;CACNA2D1;ITGA3;CACNG2;CACNG4;TCF7;CACNA1C;CACNA1F;ITGA8;ACTN3;CTNNA3;ITGB6;RYR2;ITGA1;ACTN2;ITGA9;ITGB1;CACNA1S;SGCB;CACNA2D2;CACNA1D;SGCG;ITGA2B;CACNB2;CACNA2D4;DSP;JUP;SGCA;CACNG8;CACNG7;ITGB4;CACNB4;GJA1;CACNB1;TCF7L2;ITGA7;ITGB3;ITGAV;LAMA2;CACNA2D3;ITGA11;ITGB8;ITGA5;SGCD,CDH2;ACTG1;ACTB;ITGA6;SLC8A1;CTNNB1;ITGA4;ATP2A2;ITGB5;EMD;LMNA
Huntington disease,0.4856078123267099,1.3063715812253767,0.08,0.31280181687783887,193,181,HIP1;POLR2L;ATP5F1B;BDNF;ATP5MC3;COX8A;UQCRQ;ATP5MC1;GPX1;AP2S1;BAX;CLTA;NDUFC1;AP2M1;POLR2C;CYCS;COX7A2;SOD1;NDUFB4;UQCR10;PLCB4;POLR2G;SLC25A5;CLTB;NDUFB2;COX6C;POLR2J;ATP5F1C;NDUFS8;HDAC1;SDHB;PLCB3;NDUFS2;ATP5PF;NDUFB3;NDUFB6;NDUFA12;NDUFS5;COX6B1;NDUFA8;UQCRFS1;NDUFA2;ATP5PB;NDUFC2;UQCRC1;ATP5MC2;NDUFB10;NDUFAB1;NDUFB7;POLR2E;ATP5F1A;NDUFS6;COX7B;ATP5PD;TP53;NDUFS4;POLR2F;VDAC1;UQCRC2;PPIF;ATP5F1E;COX4I1;SDHC;CREB3;NDUFS1;NDUFS3;HTT;NDUFV3;DCTN1;NDUFA4;SLC25A4;POLR2K;NDUFS7;HDAC2;AP2A1;SDHD;NDUFB9;VDAC3;UQCRB;NDUFA1;UQCRH;NDUFA10;PLCB2;COX5A;NDUFA11;COX6A1;UQCR11;UQCRHL;COX5B;CYC1;NDUFV1;NDUFB1;VDAC2;POLR2B;GNAQ;CREB3L2;DCTN4;REST;APAF1;CLTC;COX7A2L;COX7C;NDUFA9;PLCB1;IFT57;DCTN2;NDUFB8;SDHA;ATP5PO;TBPL1;RCOR1;AP2A2;POLR2D;SLC25A6;POLR2I;DNAH3;NDUFB11;GRM5;NDUFB5;POLR2H;CASP9;NDUFV2;DNAH2;SLC25A31;NDUFA13;DNAH10;GRIN2B;NDUFA3;POLR2A;CASP3;CREBBP;DNAI2;TGM2;CREB3L3;CASP8;GRIN1;NDUFA7;CREB3L4;TAF4;NDUFC2-KCTD14;TBP;TBPL2;COX7A1;EP300;CREB1;COX4I2;POLR2J3;PPARG;NDUFA5;AP2B1;DNAL4;ITPR1;DNAH12;DNAH9;DNAH6;DNAH14;TFAM;TAF4B;DNAI1;ATP5F1D;DNAH11;POLR2J2;DNALI1;CLTCL1;SP1;NRF1;HAP1;DLG4;COX6B2;DNAL1;CREB3L1;SIN3A;DNAH5;DNAH7;DNAH17;DNAH1;PPARGC1A;BBC3;NDUFA4L2;CREB5;SOD2,HIP1;POLR2L;ATP5F1B;BDNF;ATP5MC3;COX8A;UQCRQ;ATP5MC1;GPX1;AP2S1;BAX;CLTA;NDUFC1;AP2M1;POLR2C;CYCS;COX7A2;SOD1;NDUFB4;UQCR10;PLCB4;POLR2G;SLC25A5;CLTB;NDUFB2;COX6C;POLR2J;ATP5F1C;NDUFS8;HDAC1;SDHB;PLCB3;NDUFS2;ATP5PF;NDUFB3;NDUFB6;NDUFA12;NDUFS5;COX6B1;NDUFA8;UQCRFS1;NDUFA2;ATP5PB;NDUFC2;UQCRC1;ATP5MC2;NDUFB10;NDUFAB1;NDUFB7;POLR2E;ATP5F1A;NDUFS6;COX7B;ATP5PD;TP53;NDUFS4;POLR2F;VDAC1;UQCRC2;PPIF;ATP5F1E;COX4I1;SDHC;CREB3;NDUFS1;NDUFS3;HTT;NDUFV3;DCTN1
Base excision repair,0.6649942361016048,1.3123300714533288,0.10909090909090909,0.31570559197419795,33,33,POLE4;POLD2;APEX1;PCNA;HMGB1;LIG3;PARP1;MBD4;MPG;APEX2;UNG;NTHL1;OGG1;POLE3;LIG1;POLB;PARP3;FEN1;TDG;NEIL2;SMUG1;PARP4;NEIL3;XRCC1;POLE2;MUTYH;POLD1;POLE;PARP2;POLD4;POLL;NEIL1;POLD3,POLE4;POLD2;APEX1;PCNA;HMGB1;LIG3;PARP1;MBD4;MPG;APEX2;UNG;NTHL1;OGG1;POLE3;LIG1
PI3K-Akt signaling pathway,-0.5904382601640679,-1.3815145536854647,0.045454545454545456,0.32487439768795456,354,313,CCND3;FLT1;BDNF;MAGI1;ITGA6;MET;SGK1;PRKCA;YWHAH;IL7R;CHRM2;YWHAZ;NGF;CSF1;TLR4;CDKN1A;PPP2R1A;CDC37;GNB1;GNG5;BCL2L1;EPHA2;IRS1;IL6R;FGF2;HSP90AB1;PHLPP2;GRB2;ITGA4;PPP2CA;GNG11;YWHAG;FGFR3;IGF2;HSP90AA1;F2R;GNB2;RPS6KB2;PPP2R1B;ITGB5;YWHAB;RPS6;IKBKG;TP53;CDK2;RHEB;AKT1;PIK3R1;RAF1;CREB3;PPP2CB;KITLG;PDGFC;VEGFC;GNG12;NRAS;PPP2R2B;ERBB2;SGK3;IL4R;EGF;CHUK;COL9A2;YWHAQ;HSP90B1;MAPK1;FGF1;PPP2R5D;THBS1;GNB4;RAC1;GNG2;PIK3CB;PDGFA;LPAR3;EIF4E2;RELN;EIF4E;CREB3L2;VTN;MTOR;FGF5;YWHAE;CCND1;RPTOR;MLST8;PDPK1;G6PC3;ITGA2;LPAR6;NR4A1;COL4A6;GNG10;ITGA10;TSC1;PKN3;EFNA4;PIK3R3;GNB5;SOS2;ITGB7;TNN;MAPK3;PPP2R2A;TEK;PPP2R5A;LAMA1;IKBKB;KDR;ANGPT4;NOS3;CCNE1;IL2RB;PPP2R5C;PIK3AP1;KRAS;PTK2;AKT2;HRAS;FGF18;BAD;THEM4;GYS2;IL2RA;FGF6;IFNA21;ANGPT2;MTCP1;GNGT2;ANGPT1;PKN2;PRKAA1;GHR;THBS4;CDK4;CASP9;ITGA3;LPAR4;FGF19;FGFR2;EIF4E1B;FGF20;PDGFD;LAMB4;GNB3;CD19;IL3RA;ATF6B;ITGA8;FLT4;MAP2K2;PPP2R3B;CHRM1;IFNB1;COL2A1;CREB3L3;TSC2;IL4;COL9A3;IFNAR2;JAK1;FGF22;PKN1;CREB3L4;PPP2R3C;PIK3R2;PPP2R5E;PIK3R6;COL9A1;FGF4;IFNA1;IL2RG;COL6A6;BRCA1;GNG13;MYB;CRTC2;GNG3;OSM;FGF9;ITGB6;MAGI2;ITGA1;ITGA9;NTF4;LAMA3;ITGB1;FGF8;CREB1;RPS6KB1;PIK3CG;EIF4EBP1;PPP2R2C;EFNA2;VEGFD;PPP2R2D;GNG8;AKT3;MAP2K1;SPP1;RXRA;PIK3CA;GSK3B;VWF;PIK3R5;CCNE2;CSF1R;CHAD;GNGT1;EPO;GNG7;IGF1;NTRK1;TNXB;ERBB4;ATF4;FGF17;ITGA2B;CDK6;STK11;COL4A3;ATF2;PDGFRB;LAMC2;IL7;GNG4;ERBB3;CDKN1B;FGFR4;SOS1;THBS3;FLT3LG;CSF3R;LPAR2;JAK2;NTRK2;MYC;NGFR;GYS1;PPP2R5B;PPP2R3A;IGF1R;EFNA3;BCL2;PRLR;MDM2;ITGB4;EFNA5;RBL2;CREB3L1;PHLPP1;RELA;EPOR;ITGA7;PIK3CD;AREG;ITGB3;JAK3;ITGAV;FOXO3;PGF;LAMA5;LAMA2;COL4A4;NTF3;NFKB1;PRKAA2;LAMC1;INSR;LAMC3;KIT;DDIT4;EIF4B;ITGA11;FN1;LAMB2;MCL1;COL4A5;PTEN;SGK2;LAMB1;LAMA4;COL4A1;ITGB8;ITGA5;BCL2L11;FGF7;TLR2;COL4A2;LPAR1;EGFR;LAMB3;IFNAR1;CCND2;HGF;CSF3;FGFR1;OSMR;COMP;VEGFB;COL1A2;PCK2;PDGFRA;CREB5;COL6A3;COL1A1;EREG;VEGFA;IL6;THBS2;TNC;COL6A2;COL6A1,ITGA7;PIK3CD;AREG;ITGB3;JAK3;ITGAV;FOXO3;PGF;LAMA5;LAMA2;COL4A4;NTF3;NFKB1;PRKAA2;LAMC1;INSR;LAMC3;KIT;DDIT4;EIF4B;ITGA11;FN1;LAMB2;MCL1;COL4A5;PTEN;SGK2;LAMB1;LAMA4;COL4A1;ITGB8;ITGA5;BCL2L11;FGF7;TLR2;COL4A2;LPAR1;EGFR;LAMB3;IFNAR1;CCND2;HGF;CSF3;FGFR1;OSMR;COMP;VEGFB;COL1A2;PCK2;PDGFRA;CREB5;COL6A3;COL1A1;EREG;VEGFA;IL6;THBS2;TNC;COL6A2;COL6A1
Necroptosis,-0.6377427908975627,-1.3759676157946823,0.07692307692307693,0.3289579638350356,162,121,BAX;CAMK2D;TLR4;PYCARD;SLC25A5;PPIA;HSP90AB1;PGAM5;HMGB1;CAPN2;CAPN1;HSP90AA1;AIFM1;CHMP4B;PARP1;VDAC1;CHMP1A;SMPD1;PYGB;DNM1L;FAF1;SLC25A4;CHMP7;VPS4A;BIRC2;VDAC3;STAT6;FTL;FADD;CHMP6;VPS4B;BID;TRADD;PPID;MLKL;VDAC2;CHMP1B;CHMP5;PARP3;MAPK9;TNFRSF10A;RIPK1;GLUD2;NLRP3;RNF103-CHMP3;SHARPIN;PYGL;GLUD1;PARP4;SLC25A6;TYK2;MAPK8;CHMP2A;PLA2G4D;PLA2G4E;IFNA21;TICAM2;STAT5A;SLC25A31;TNFRSF1A;CAMK2B;CHMP2B;IFNB1;PLA2G4B;CASP8;IFNAR2;JAK1;PLA2G4F;IFNA1;ALOX15;CAMK2G;STAT5B;PARP2;TNFRSF10B;CHMP3;TRAF2;PYGM;TRPM7;CAMK2A;IFNGR2;USP21;IL33;RIPK3;MAPK10;RNF31;TLR3;SQSTM1;CHMP4A;JMJD7-PLA2G4B;TNFSF10;SPATA2L;XIAP;TICAM1;STAT4;STAT3;FAS;SPATA2;CHMP4C;JAK2;RBCK1;BCL2;CASP1;IRF9;GLUL;IFNGR1;CYBB;CYLD;JAK3;TRAF5;PLA2G4C;PLA2G4A;IL1A;IFNAR1;STAT2;EIF2AK2;CFLAR;STAT1;FTH1;IL1B;BIRC3;TNFAIP3,CASP1;IRF9;GLUL;IFNGR1;CYBB;CYLD;JAK3;TRAF5;PLA2G4C;PLA2G4A;IL1A;IFNAR1;STAT2;EIF2AK2;CFLAR;STAT1;FTH1;IL1B;BIRC3;TNFAIP3
beta-Alanine metabolism,0.6011117204578643,1.2928042661598906,0.125,0.3317298628401058,31,29,SMS;EHHADH;ECHS1;SRM;HADHA;ALDH1B1;ABAT;CNDP2;MLYCD;ACADM;ALDH7A1;UPB1;ALDH3B2;ALDH3A1;CNDP1;ALDH9A1;HIBCH;AOC2;CARNS1;AOC3;ALDH6A1;ALDH3A2;ALDH3B1;GAD1;DPYS;SMOX;ALDH1A3;ALDH2;DPYD,SMS;EHHADH;ECHS1;SRM;HADHA;ALDH1B1;ABAT;CNDP2;MLYCD;ACADM
PPAR signaling pathway,-0.6800047026363072,-1.3699406635479572,0.11290322580645161,0.33266641620870724,74,64,CPT1A;PLIN2;OLR1;ME1;EHHADH;FABP4;ACOX3;ACAA1;ACSL4;SLC27A4;SCP2;ACADM;DBI;ACSL3;SCD5;ACSL1;NR1H3;PDPK1;ACOX1;CPT2;FADS2;ACSL5;ILK;FABP6;PPARD;LPL;CPT1C;AQP7;APOC3;RXRB;SLC27A2;APOA5;CYP4A22;FABP2;CYP8B1;FABP5;UBC;CD36;ACOX2;SLC27A6;ACSBG1;GK2;CPT1B;PPARG;ACSBG2;SLC27A5;RXRA;PLIN4;CYP7A1;PLIN1;PLIN5;ACADL;SORBS1;APOA1;ACSL6;SCD;PPARA;CYP27A1;FABP3;SLC27A1;GK;PCK2;PLTP;MMP1,CYP27A1;FABP3;SLC27A1;GK;PCK2;PLTP;MMP1
Phototransduction,0.6849461554723588,1.2840856083535235,0.19607843137254902,0.34350678672935425,28,24,CALM1;GNB1;CALM3;CALM2;GUCY2D;CNGA1;SLC24A1;GRK7;GNAT2;PDE6G;GUCY2F;RCVRN;GNAT1;PDE6A;CNGB1;SAG;GUCA1A;GUCA1B;GRK1;CALML4;PDE6B;GNGT1;CALML6;RGS9,CALM1;GNB1;CALM3;CALM2
Focal adhesion,-0.6033812438220061,-1.3600719465775375,0.08571428571428572,0.3439887468656352,199,192,CCND3;ACTG1;FLT1;ACTB;ACTN4;FLNC;MYL12A;ITGA6;MYL12B;MET;PRKCA;VASP;CTNNB1;ACTN1;RAC2;VCL;BCAR1;PPP1CA;CDC42;GRB2;ITGA4;CAPN2;MYL9;CAV2;ITGB5;DIAPH1;ROCK2;AKT1;PIK3R1;PPP1R12A;ROCK1;RAF1;PDGFC;RAPGEF1;RHOA;VEGFC;MYLK;FLNA;TLN2;SHC1;ERBB2;EGF;RAP1A;COL9A2;BIRC2;ZYX;MAPK1;THBS1;TLN1;RAC1;PIK3CB;SHC4;PDGFA;PPP1CC;ARHGAP35;PAK2;RELN;ELK1;PARVA;RAP1B;VTN;CCND1;MAPK9;PPP1R12C;PDPK1;ITGA2;COL4A6;FLNB;ITGA10;PXN;PIK3R3;SOS2;ITGB7;MYL10;TNN;RAC3;MAPK3;SRC;CAV1;MAPK8;MYLK3;PAK1;LAMA1;CRK;KDR;ILK;PARVG;CAV3;PTK2;AKT2;HRAS;BAD;PAK4;THBS4;RASGRF1;ITGA3;PIP5K1C;MYLPF;VAV1;PDGFD;LAMB4;ITGA8;FLT4;PPP1CB;COL2A1;MYL7;COL9A3;ARHGAP5;MYLK2;PIK3R2;COL9A1;PARVB;COL6A6;VAV2;PRKCB;ITGB6;ITGA1;ITGA9;LAMA3;ITGB1;VEGFD;AKT3;MAP2K1;SPP1;PIK3CA;DOCK1;GSK3B;MAPK10;VWF;CHAD;IGF1;PAK3;TNXB;PAK6;XIAP;ITGA2B;COL4A3;PDGFRB;LAMC2;MYL5;SOS1;THBS3;CRKL;IGF1R;BCL2;MYLK4;BRAF;ITGB4;PRKCG;ITGA7;PIK3CD;ITGB3;ITGAV;PGF;LAMA5;PPP1R12B;LAMA2;COL4A4;LAMC1;LAMC3;ITGA11;FN1;LAMB2;COL4A5;PTEN;LAMB1;LAMA4;COL4A1;ITGB8;FYN;JUN;ITGA5;COL4A2;EGFR;LAMB3;CCND2;VAV3;HGF;SHC2;COMP;VEGFB;COL1A2;PDGFRA;COL6A3;SHC3;COL1A1;VEGFA;THBS2;BIRC3;TNC;COL6A2;COL6A1,ITGA7;PIK3CD;ITGB3;ITGAV;PGF;LAMA5;PPP1R12B;LAMA2;COL4A4;LAMC1;LAMC3;ITGA11;FN1;LAMB2;COL4A5;PTEN;LAMB1;LAMA4;COL4A1;ITGB8;FYN;JUN;ITGA5;COL4A2;EGFR;LAMB3;CCND2;VAV3;HGF;SHC2;COMP;VEGFB;COL1A2;PDGFRA;COL6A3;SHC3;COL1A1;VEGFA;THBS2;BIRC3;TNC;COL6A2;COL6A1
Epithelial cell signaling in Helicobacter pylori infection,-0.6617252934110277,-1.3562181062318566,0.12244897959183673,0.34525441269407275,68,62,MET;MAP3K14;ATP6V0E1;ATP6V1B2;ATP6V1D;ATP6V1E1;ATP6V1H;CDC42;ATP6V1A;ATP6V0D1;ATP6V0B;LYN;IKBKG;MAP2K4;ATP6V1F;CHUK;CSK;MAPK12;PLCG1;RAC1;HBEGF;TCIRG1;TJP1;ATP6V0C;ATP6V1G1;GIT1;MAPK9;ATP6V0A2;ATP6AP1;SRC;MAPK14;MAPK8;PAK1;IKBKB;JAM3;NOD1;MAPK13;ATP6V0A4;ATP6V0E2;PTPRZ1;CASP3;ATP6V1B1;ATP6V1C2;MAPK11;IGSF5;PTPN11;ADAM17;MAPK10;ATP6V1E2;ATP6V1C1;PLCG2;ADAM10;RELA;F11R;NFKB1;ATP6V0A1;JUN;NFKBIA;EGFR;JAM2;CXCL8;CXCL1,ATP6V0A1;JUN;NFKBIA;EGFR;JAM2;CXCL8;CXCL1
Human cytomegalovirus infection,-0.5831510937332435,-1.345519026155579,0.08955223880597014,0.35845255289020195,225,195,PRKCA;CTNNB1;CALR;BAX;CALM1;CYCS;CDKN1A;RAC2;PTK2B;GNB1;GNG5;BCAR1;PLCB4;IL6R;PLCB3;GRB2;GNG11;CALM3;GNB2;CALM2;PPP3CA;RPS6KB2;ROCK2;IKBKG;TP53;ADCY3;BAK1;RHEB;AKT1;PIK3R1;GNA12;ROCK1;RAF1;CREB3;PTGER2;RHOA;ARHGEF1;GNA11;ARHGEF12;GNAI2;GNG12;NRAS;E2F1;CHUK;MAPK12;MAPK1;FADD;PLCB2;ADCY7;GNB4;RAC1;GNG2;GNAI1;PIK3CB;BID;TRADD;GNAI3;ELK1;GNAQ;CREB3L2;MTOR;PPP3R1;PTGER3;IRF3;CCND1;ARHGEF11;PLCB1;ITPR2;PTGER1;RIPK1;PRKACB;PRKACA;GNG10;TSC1;PXN;PIK3R3;GNB5;SOS2;RAC3;CGAS;MAPK3;SRC;TAP1;MAPK14;CXCL12;IKBKB;CRK;KRAS;PTK2;AKT2;HRAS;IFNA21;GNGT2;MAPK13;E2F3;RB1;CDK4;CASP9;TNFRSF1A;GNB3;CASP3;ATF6B;MAP2K2;IFNB1;CREB3L3;CASP8;TSC2;IL10RB;ADCY9;JAK1;PDIA3;CREB3L4;PIK3R2;CCR1;IFNA1;HLA-F;GNG13;MAPK11;GNG3;PRKCB;IL10RA;PPP3CB;NFATC3;CREB1;RPS6KB1;EIF4EBP1;CALML4;GNG8;AKT3;MAP2K1;TRAF2;ADCY2;PIK3CA;ADCY5;GSK3B;HLA-C;ITPR1;GNGT1;GNG7;ATF4;E2F2;CDK6;STAT3;FAS;CXCR4;ATF2;ADCY1;TBK1;TAP2;GNG4;HLA-E;SOS1;TAPBP;CRKL;CALML6;MYC;ITPR3;CDKN2A;GNAS;SP1;NFATC1;GNA13;PPP3CC;MDM2;PTGER4;ADCY6;MAP2K6;CREB3L1;PRKCG;HLA-B;RELA;AKAP13;PIK3CD;ITGB3;ITGAV;TRAF5;NFKB1;CX3CL1;HLA-A;ADCY4;NFKBIA;EGFR;B2M;NFATC2;GNAO1;PDGFRA;CCL2;CREB5;IL1R1;NFATC4;PTGS2;VEGFA;IL1B;IL6;CXCL8,HLA-A;ADCY4;NFKBIA;EGFR;B2M;NFATC2;GNAO1;PDGFRA;CCL2;CREB5;IL1R1;NFATC4;PTGS2;VEGFA;IL1B;IL6;CXCL8
African trypanosomiasis,-0.7433908908689437,-1.333708837575431,0.14,0.36007027649129053,37,27,PRKCA;PLCB4;PLCB3;THOP1;MYD88;PLCB2;GNAQ;IL12A;PLCB1;IL18;IL12B;KNG1;HBA1;HPR;F2RL1;NPPA;PRKCB;APOA1;FAS;IDO1;PRKCG;LAMA4;APOL1;VCAM1;ICAM1;IL1B;IL6,LAMA4;APOL1;VCAM1;ICAM1;IL1B;IL6
Regulation of lipolysis in adipocytes,-0.6573147129147949,-1.3365386291123103,0.21153846153846154,0.3629554880548704,55,48,IRS1;FABP4;ADCY3;AKT1;PIK3R1;GNAI2;ADRB2;ADCY7;GNAI1;PIK3CB;GNAI3;PTGER3;ADRB1;PRKACB;PNPLA2;PRKACA;PIK3R3;CGA;PRKG2;AKT2;TSHR;AQP7;ABHD5;ADCY9;PIK3R2;LIPE;NPPA;AKT3;ADCY2;PIK3CA;ADCY5;PLIN1;IRS4;ADCY1;NPY1R;GNAS;ADORA1;ADCY6;NPR1;PIK3CD;INSR;PTGS1;IRS2;ADCY4;MGLL;PDE3B;PRKG1;PTGS2,NPR1;PIK3CD;INSR;PTGS1;IRS2;ADCY4;MGLL;PDE3B;PRKG1;PTGS2
Chemical carcinogenesis,-0.6791333124764048,-1.3396174317912215,0.15789473684210525,0.36479333674127595,82,57,CBR1;MGST1;GSTM4;GSTP1;EPHX1;GSTO1;NAT1;MGST3;GSTK1;GSTM1;MGST2;SULT1A1;GSTT2B;ALDH3B2;GSTM3;ALDH3A1;GSTM5;GSTO2;KYAT1;GSTA4;UGT2B4;ADH5;UGT1A7;GSTA1;GSTA3;GSTT2;HPGDS;CYP2A13;UGT1A1;GSTA5;CHRNA7;UGT1A10;SULT1A2;SULT1A3;NAT2;SULT1A4;ADH6;CYP1A1;CYP2C8;ADH4;KYAT3;CYP2A6;ADH1A;ALDH3B1;UGT2B7;CYP2E1;CYP3A7;CYP3A5;ADH1C;ARNT;GSTM2;ALDH1A3;AKR1C2;ADH1B;HSD11B1;PTGS2;CYP1B1,AKR1C2;ADH1B;HSD11B1;PTGS2;CYP1B1
Regulation of actin cytoskeleton,0.52293731503158,1.269700870777729,0.06451612903225806,0.3649100178463215,214,199,ENAH;ACTG1;ARPC4;ACTB;ACTN4;MRAS;CFL1;EZR;MYL12A;ITGA6;MYL12B;PFN1;ARPC5;ACTN1;CHRM2;RAC2;PIP4K2A;ARPC2;VCL;BCAR1;PPP1CA;ARPC5L;CFL2;CDC42;ITGAE;FGF2;ITGA4;FGFR3;PIP5K1A;MYL9;PFN2;ARPC3;F2R;LIMK1;ITGB5;DIAPH1;ROCK2;LIMK2;PIK3R1;PPP1R12A;MSN;GNA12;ROCK1;RAF1;SSH1;PDGFC;RHOA;ARHGEF1;ARHGEF12;GNG12;MYLK;PIP4K2C;NRAS;ARPC1B;APC;EGF;CYFIP1;MYH9;MAPK1;FGF1;BRK1;ARPC1A;RAC1;PIK3CB;SSH3;PDGFA;PPP1CC;GSN;DIAPH3;ARHGAP35;PAK2;RDX;ABI2;IQGAP2;FGF5;GIT1;RRAS2;PPP1R12C;ITGA2;BAIAP2;TMSB4X;PIP4K2B;ITGA10;PXN;ITGAL;PIK3R3;SOS2;ITGB7;MYL10;F2;RAC3;MAPK3;SRC;NCKAP1;ARHGEF4;MYLK3;SSH2;PAK1;CXCL12;CRK;KRAS;PTK2;ARAF;HRAS;FGF18;IQGAP1;FGF6;PIP5K1B;BDKRB1;PIKFYVE;PAK4;SCIN;ITGA3;PIP5K1C;LPAR4;MYLPF;FGF19;KNG1;VAV1;ITGAD;FGFR2;FGF20;PDGFD;FGD1;TMSB4Y;WASL;ITGA8;MAP2K2;PPP1CB;CHRM1;ITGAX;MYL7;FGF22;MYLK2;PIK3R2;TIAM1;FGF4;PFN4;INSRR;VAV2;MYH14;FGF9;ITGB6;ITGA1;ITGA9;ITGB1;FGF8;WASF2;ITGB2;WAS;WASF1;MAP2K1;PIK3CA;DOCK1;ITGAM;PAK3;PAK6;SPATA13;FGF17;ITGA2B;FGD3;ARHGEF6;CYFIP2;CXCR4;PDGFRB;APC2;FGFR4;MYL5;MYH10;SOS1;LPAR2;CRKL;GNA13;MYLK4;BRAF;ITGB4;DIAPH2;CHRM4;RRAS;NCKAP1L;ITGA7;PIK3CD;SLC9A1;ITGB3;ITGAV;PPP1R12B;ARHGEF7;IQGAP3;ITGA11;FN1;ITGB8;ITGA5;FGF7;LPAR1;EGFR;VAV3;FGFR1;PDGFRA;BDKRB2,ENAH;ACTG1;ARPC4;ACTB;ACTN4;MRAS;CFL1;EZR;MYL12A;ITGA6;MYL12B;PFN1;ARPC5;ACTN1;CHRM2;RAC2;PIP4K2A;ARPC2;VCL;BCAR1;PPP1CA;ARPC5L;CFL2;CDC42;ITGAE;FGF2;ITGA4;FGFR3;PIP5K1A;MYL9;PFN2;ARPC3;F2R;LIMK1;ITGB5;DIAPH1;ROCK2;LIMK2;PIK3R1;PPP1R12A;MSN;GNA12;ROCK1;RAF1;SSH1;PDGFC;RHOA;ARHGEF1;ARHGEF12;GNG12;MYLK;PIP4K2C;NRAS
TGF-beta signaling pathway,0.5643142031667976,1.2656373719417258,0.10256410256410256,0.36589659444070155,90,84,ID3;ID2;SMAD6;SMAD9;GDF6;SMAD7;NOG;BAMBI;TGFB2;SMAD3;ID1;ID4;PPP2R1A;BMP4;E2F4;PPP2CA;RBX1;SKP1;RPS6KB2;PPP2R1B;ROCK1;PPP2CB;RHOA;TFDP1;PITX2;MAPK1;THBS1;CUL1;BMPR2;SMURF1;MAPK3;HAMP;BMPR1B;NODAL;CREBBP;SMAD2;ACVR1;TGFB1;LEFTY1;AMHR2;GDF7;SMAD1;BMP7;BMPR1A;EP300;INHBC;RPS6KB1;FST;ACVR1B;BMP8A;ZFYVE16;SMAD5;BMP5;E2F5;SMAD4;TGFB3;MYC;RBL1;SP1;ACVR1C;SMURF2;TGIF1;TGIF2;BMP8B;RGMA;NEO1;INHBB;TGFBR2;ACVR2A;ZFYVE9;INHBA;AMH;ACVR2B;BMP2;TGFBR1;CHRD;GDF5;CDKN2B;NBL1;INHBE;LTBP1;RGMB;DCN;FMOD,ID3;ID2;SMAD6;SMAD9;GDF6;SMAD7;NOG;BAMBI;TGFB2;SMAD3;ID1;ID4;PPP2R1A;BMP4;E2F4;PPP2CA;RBX1;SKP1;RPS6KB2;PPP2R1B
Citrate cycle (TCA cycle),0.6197774431035782,1.2530486639052492,0.21739130434782608,0.37746295391630025,30,28,ACLY;IDH1;PDHB;CS;PDHA1;MDH2;FH;IDH3A;DLD;SDHB;DLAT;SUCLG1;ACO2;IDH3G;SUCLA2;MDH1;IDH2;SDHC;IDH3B;SDHD;OGDH;SDHA;OGDHL;SUCLG2;DLST;ACO1;PC;PCK2,ACLY;IDH1;PDHB;CS;PDHA1;MDH2;FH;IDH3A;DLD;SDHB;DLAT;SUCLG1;ACO2;IDH3G;SUCLA2;MDH1;IDH2;SDHC
