Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Long-term depression,0.6081330974194918,1.0853716555121937,0.40625,0.4770129332649515,61,49,MAP2K1;GNA13;MAPK3;LYN;PLCB3;ITPR3;GNAI3;PRKCG;ITPR2;PLA2G4A;PLCB2;BRAF;GM11787;PRKG2;IGF1R;ITPR1;PRKCB;PLA2G4F;PLA2G4E;GNAI2;NOS1;PLA2G4B;CACNA1A;GNAO1;KRAS;CRH;GRIA2;GUCY1A1;GRID2;GNA11;PLCB1;GNA12;NRAS;MAPK1;PPP2CB;PPP2R1B;RYR1;GNAS;ARAF;GNAQ;PPP2R1A;PLA2G4C;PRKCA;RAF1;PPP2CA;PLCB4;HRAS;IGF1;MAP2K2,MAP2K1;GNA13;MAPK3;LYN;PLCB3;ITPR3;GNAI3;PRKCG;ITPR2
Carbohydrate digestion and absorption,0.6251807290614716,1.072500267567981,0.3968253968253968,0.47745535634878866,43,34,HK1;AKT3;HK3;HK2;ATP1A3;CACNA1D;SLC37A4;FXYD2;PIK3CB;PLCB2;ATP1B2;PIK3R2;PIK3CA;PRKCB;SLC2A5;SLC5A1;ATP1A2;AKT2;G6PC;ATP1A4;ATP1B1;TAS1R3;MGAM;HKDC1;PIK3R3;AMY1;LCT;GNAT3;G6PC3;PIK3R1;ATP1A1;PIK3CD;ATP1B3;AKT1,HK1;AKT3;HK3;HK2;ATP1A3;CACNA1D;SLC37A4
Colorectal cancer,0.5651985144321683,1.0823569367659043,0.27692307692307694,0.47789016156861314,88,83,MAP2K1;GADD45A;AKT3;GADD45B;BCL2L11;MAPK3;CDKN1A;RALB;RALGDS;PMAIP1;SMAD3;RALA;APPL1;JUN;FOS;TGFBR2;MAPK9;POLK;TGFB3;TGFB1;AREG;PIK3CB;BRAF;PIK3R2;SOS1;SOS2;GSK3B;MYC;PIK3CA;DDB2;RAC3;MAPK8;TCF7L1;SMAD4;GRB2;RPS6KB2;KRAS;BBC3;CASP3;TCF7L2;BAD;APC2;EGFR;CYCT;AKT2;TGFBR1;TCF7;CTNNB1;BCL2;TGFA;EGF;APC;EREG;CASP9;PIK3R3;TGFB2;CCND1;RPS6KB1;GADD45G;NRAS;MAPK1;RAC2;PIK3R1;RAC1;RHOA;MSH2;SMAD2;CYCS;ARAF;MTOR;MSH3;RAF1;MLH1;HRAS;MSH6;AXIN1;BIRC5;BAK1;BAX;TRP53;MAP2K2;PIK3CD;AKT1,MAP2K1;GADD45A;AKT3;GADD45B;BCL2L11;MAPK3;CDKN1A;RALB;RALGDS;PMAIP1;SMAD3;RALA;APPL1;JUN;FOS;TGFBR2;MAPK9;POLK;TGFB3;TGFB1;AREG
Pyruvate metabolism,0.6430846525473338,1.0634200599941404,0.4,0.49200747645336756,38,31,PCK2;LDHA;GRHPR;ME2;ACSS2;ALDH1B1;ACACB;ALDH7A1;HAGH;ALDH3A2;PDHA1;ACYP1;ALDH9A1;ALDH2;ACSS1;LDHD;ME1;LDHC;PCX;PKLR;GLO1;PKM;ACAT1;ACACA;MDH1;MDH2;DLD;ACAT2;PDHB;DLAT;FH1,PCK2;LDHA;GRHPR;ME2;ACSS2;ALDH1B1;ACACB
Viral carcinogenesis,0.518713534508284,1.0642285790021373,0.3466666666666667,0.49267342641964607,229,181,GSN;NFKBIA;CCND2;STAT3;C3;H2-T23;MAPK3;H2-K1;CDKN1A;JAK3;CREB5;SYK;LYN;IRF7;EGR2;JAK1;CASP8;PXN;RBPJ;PMAIP1;H2-D1;H2-T22;RB1;HDAC7;ACTN1;CCND3;H2-Q4;GM11127;MDM2;ATP6V0D1;HDAC9;SP100;TRADD;STAT5A;H2-Q1;CREB3L2;TRAF5;GTF2E2;SRC;CDKN1B;JUN;TRAF1;RASA2;MAPKAPK2;EIF2AK2;H2-Q2;IKBKG;H2-T10;H2-Q6;NFKB2;CREB3L1;IL6ST;STAT5B;H2-Q10;RBPJL;PIK3CB;HPN;EGR3;PRKACA;GM11787;H2-BL;H2-T-PS;IRF9;H2-Q7;PIK3R2;GM8909;GTF2B;KAT2B;HDAC5;PIK3CA;HDAC4;HDAC11;GM10499;HDAC1;YWHAQ;GM7030;CREB3L4;CCR3;CCR5;POLB;CCR4;CREB1;DLG1;H2-M10.2;GRB2;ATP6V0D2;KRAS;CCR8;CASP3;BAD;H2-M5;H2-M10.5;CDKN2A;H2-M10.1;H2-M2;H2-M10.6;RBL2;CREB3L3;ATF2;YWHAG;H2-M10.4;H2-M10.3;ATF4;TBPL1;REL;RELA;YWHAH;CCNE2;PIK3R3;H2-M3;CCND1;CDK6;SCIN;HDAC6;EP300;UBR4;HDAC8;PKM;CREB3;VDAC3;TBP;CDC42;NRAS;MAPK1;NFKB1;PIK3R1;RAC1;RHOA;CCNE1;HDAC3;YWHAB;PRKACB;LTBR;GTF2A2;CDK2;CREBBP;TRAF2;IRF3;DNAJA3;YWHAZ;MRPS18B;H2-T24;GTF2H2;HNRNPK;SNW1;GTF2A1;GTF2H4;UBE3A;CHD4;HDAC2;GTF2H3;GTF2E1;ATF6B;TRAF3;HRAS;RBL1;HDAC10;DDB1;USP7;MAD1L1;ACTN4;GTF2H1;SCRIB;SRF;SKP2;CHEK1;BAK1;BAX;CDK1;VAC14;KAT2A;TRP53;YWHAE;SND1;CDK4;PSMC1;PIK3CD;CCNA2;DDX3X;RANBP1;CDC20,GSN;NFKBIA;CCND2;STAT3;C3;H2-T23;MAPK3;H2-K1;CDKN1A;JAK3;CREB5;SYK;LYN;IRF7;EGR2;JAK1;CASP8;PXN;RBPJ;PMAIP1;H2-D1;H2-T22;RB1;HDAC7;ACTN1;CCND3;H2-Q4;GM11127;MDM2;ATP6V0D1;HDAC9;SP100;TRADD;STAT5A;H2-Q1;CREB3L2;TRAF5;GTF2E2;SRC;CDKN1B;JUN;TRAF1;RASA2;MAPKAPK2;EIF2AK2;H2-Q2;IKBKG;H2-T10;H2-Q6;NFKB2;CREB3L1;IL6ST;STAT5B;H2-Q10
Mineral absorption,0.6045118048190261,1.0565516195229028,0.4032258064516129,0.5024982270907002,44,41,ATP7A;HMOX1;MT2;MT1;ATP1A3;SLC39A4;VDR;FXYD2;SLC26A9;ATP1B2;SLC6A19;CLCN2;SLC46A1;SLC5A1;ATP2B1;HMOX2;SLC34A2;TRF;SLC8A1;FTH1;STEAP2;CYBRD1;TRPM6;ATP1A2;STEAP1;1300017J02RIK;SLC31A1;ATP1A4;ATP1B1;SLC26A3;S100G;SLC9A3;ATOX1;SLC26A6;SLC11A2;SLC30A1;TRPM7;FTL1;SLC40A1;ATP1A1;ATP1B3,ATP7A;HMOX1;MT2;MT1;ATP1A3;SLC39A4
Wnt signaling pathway,0.532366533631379,1.0536192506866602,0.42168674698795183,0.50336532263306,160,130,PPARD;CCND2;CAMK2D;FZD7;PLCB3;WNT6;CCND3;SMAD3;RNF43;CSNK1E;PRICKLE3;PRKCG;PPP3CA;PRICKLE1;JUN;MAPK9;WNT2B;FRAT2;FRAT1;PLCB2;NFATC2;FBXW11;FZD2;DAAM1;PRKACA;PORCN;BTRC;FOSL1;WNT3;GSK3B;ROCK2;MYC;LRP6;FZD5;PPP3CC;RAC3;SERPINF1;MAPK8;PRKCB;CCN4;INVS;WNT10A;CTNNBIP1;LGR4;TBL1XR1;PPP3R1;FZD4;WNT9A;SFRP5;DAAM2;CAMK2B;VANGL2;SENP2;TCF7L1;SIAH1A;SMAD4;RSPO1;CAMK2A;NLK;PRICKLE4;FZD1;CSNK2A1;WNT16;DVL1;NFATC4;TCF7L2;APC2;DKK4;PRICKLE2;4930444G20RIK;CSNK1A1;NFATC1;VANGL1;WNT8B;NKD2;WNT9B;TCF7;LGR6;WNT7B;NOTUM;NKD1;FZD8;PEG12;CTNNB1;RSPO2;SOX17;SFRP1;GPC4;CER1;WNT8A;WNT10B;APC;FZD9;LGR5;WNT5B;MAP3K7;CAMK2G;CCND1;PLCB1;WNT4;TBL1X;EP300;RBX1;WNT5A;RAC2;RAC1;DVL3;RHOA;PRKACB;ZNRF3;CREBBP;CSNK2B;CTBP2;CHD8;SIAH1B;NFATC3;CSNK2A2;PRKCA;LRP5;DVL2;PLCB4;AXIN1;PPP3CB;RUVBL1;CUL1;PSEN1;TRP53;RYK;CACYBP;CTBP1,PPARD;CCND2;CAMK2D;FZD7;PLCB3;WNT6;CCND3;SMAD3;RNF43;CSNK1E;PRICKLE3;PRKCG;PPP3CA;PRICKLE1;JUN
Peroxisome,0.5316575941226132,1.051689168819303,0.35714285714285715,0.5044225957641753,84,77,PRDX5;NOS2;HMGCL;PHYH;XDH;ACOX3;ABCD3;HAO1;PEX26;SOD2;ABCD2;NUDT7;ABCD4;MLYCD;PXMP4;DECR2;PEX6;ACSL4;CRAT;FAR1;PAOX;PEX11G;ECI2;ACOX1;ECH1;PEX1;PEX11A;SCP2;DAO;PMVK;CROT;HSD17B4;SLC25A17;MPV17L;HACL1;PECR;PEX7;PEX16;ACOT8;PXMP2;GNPAT;MPV17;GSTK1;DDO;EPHX2;ECI3;BAAT;NUDT12;HMGCLL1;SLC27A2;PEX3;IDH2;AMACR;PEX2;FAR2;ACAA1B;PEX19;ACSL1;AGPS;PEX11B;PEX5;PEX13;MVK;IDH1;PEX10;MPV17L2;NUDT19;PEX14;ACSL3;PEX12;ACAA1A;DHRS4;ABCD1;SOD1;PRDX1;ACSL5;CAT,PRDX5;NOS2;HMGCL;PHYH;XDH;ACOX3;ABCD3;HAO1;PEX26;SOD2;ABCD2;NUDT7;ABCD4;MLYCD;PXMP4;DECR2;PEX6;ACSL4;CRAT;FAR1
Vitamin digestion and absorption,0.6791641174904341,1.0542831911571777,0.45,0.5045912072803754,24,19,TCN2;ABCC1;LMBRD1;SLC52A3;SLC46A1;SLC23A1;APOA1;APOA4;SCARB1;APOB;RBP2;BTD;AWAT2;CUBN;PLB1;MMACHC;SLC19A2;SLC19A1;SLC5A6,TCN2;ABCC1;LMBRD1
Human immunodeficiency virus 1 infection,0.5021043390480343,1.0463426487267613,0.42045454545454547,0.5065972048341596,238,209,NFKBIA;TNFRSF1B;BCL2L1;MAP2K1;AKT3;B2M;H2-T23;MAPK3;H2-K1;MAPK11;CASP8;PXN;H2-D1;H2-T22;TAP2;H2-Q4;GM11127;ITPR3;FAS;PLCG1;GNB5;TRADD;MAPK13;H2-Q1;PAK1;GNAI3;TLR4;TRAF5;TAP1;PRKCG;GNB4;PPP3CA;BST2;JUN;FOS;ITPR2;LIMK1;H2-Q2;IKBKG;H2-T10;TRIM30D;H2-Q6;TRIM12C;GNGT2;MAPK9;H2-Q10;GNG12;TNF;PIK3CB;TRAF6;DCAF1;NFATC2;FBXW11;GNG5;LIMK2;CUL4A;H2-BL;H2-T-PS;BTRC;H2-Q7;PIK3R2;GNG2;MAPK12;GM8909;PAK6;PIK3CA;PPP3CC;GNG5-PS;RAC3;MAPK8;GNB3;AP1S3;ITPR1;PRKCB;GM10499;CALML4;CD247;GNG7;RIPK1;GM7030;AP1B1;TBK1;CCR5;PTK2B;GNG11;AP1M2;PPP3R1;TNFRSF1A;WEE2;GNAI2;MAP2K6;IRAK4;CHUK;TAB2;H2-M10.2;APOBEC3;RPS6KB2;GNAO1;CD3E;PAK3;CD3D;ELOB;KRAS;ATR;CASP3;NFATC4;GNG4;BAD;GNG8;PTK2;CALM4;IFNA15;H2-M5;CD4;AP1S2;NFATC1;CYCT;AKT2;H2-M10.5;IFNA13;H2-M10.1;H2-M2;H2-M10.6;CALM3;IFNB1;TAPBP;CD3G;CFL2;CRK;BCL2;H2-M10.4;H2-M10.3;IFNA11;CASP9;RELA;FASL;GNA11;AP1G1;AP1G2;GM5741;MAP3K7;PIK3R3;H2-M3;ELOC;GNG13;GNG10;RPS6KB1;GNB1;NRAS;MAPK1;NFKB1;CALM1;RBX1;IKBKB;RAC2;PIK3R1;RAC1;TAB1;CALM2;CRKL;RNF7;GNG3;TRAF2;CYCS;IRF3;IRAK1;GNAQ;MTOR;ATM;SAMHD1;CXCR4;PAK4;FADD;NFATC3;H2-T24;CUL5;PRKCA;RAF1;CALR;GNB2;PAK2;MAP2K7;CCNB2;AP1M1;HRAS;PDIA3;PPP3CB;CDC25C;MAPK14;DDB1;PLCG2;CUL1;WEE1;CGAS;CHEK1;BAK1;BAX;BID;CUL4B;CDK1;CCNB1;MAP2K2;TLR2;AP1S1;MAP2K3;PIK3CD;MYD88;AKT1;CFL1,NFKBIA;TNFRSF1B;BCL2L1;MAP2K1;AKT3;B2M;H2-T23;MAPK3;H2-K1;MAPK11;CASP8;PXN;H2-D1;H2-T22;TAP2;H2-Q4;GM11127;ITPR3;FAS;PLCG1;GNB5;TRADD;MAPK13;H2-Q1;PAK1;GNAI3;TLR4;TRAF5;TAP1;PRKCG;GNB4;PPP3CA;BST2;JUN;FOS;ITPR2;LIMK1;H2-Q2;IKBKG;H2-T10;TRIM30D;H2-Q6;TRIM12C;GNGT2
Thyroid cancer,0.6078632220457258,1.046404780401748,0.45614035087719296,0.5091871458352069,37,34,MAP2K1;GADD45A;GADD45B;MAPK3;CDKN1A;NTRK1;POLK;BRAF;RXRA;MYC;DDB2;TCF7L1;TFG;PPARG;KRAS;PAX8;TCF7L2;NCOA4;RET;TCF7;CTNNB1;RXRB;CCND1;CCDC6;GADD45G;NRAS;MAPK1;HRAS;TPR;BAK1;BAX;TPM3;TRP53;MAP2K2,MAP2K1;GADD45A;GADD45B;MAPK3;CDKN1A;NTRK1
Systemic lupus erythematosus,0.6070237749588243,1.0466954432228572,0.359375,0.5108006884354961,143,43,CD80;C3;IL10;FCGR4;H2-OB;ACTN1;H2-OA;H2-EB1;H2-DMA;CD86;CD40;TNF;C1S2;C1RA;C1S1;H2-AB1;H2-AA;C1RB;C4B;FCGR1;C8G;HC;C1QC;C9;H2-DMB1;ELANE;H2-DMB2;C1QB;C1QA;TRIM21;CD28;GM12657;GRIN2A;GRIN2B;C2;H3F3C;SNRPD1;H3F3A;H3F3B;SSB;ACTN4;SNRPD3;SNRPB,CD80;C3;IL10;FCGR4;H2-OB;ACTN1;H2-OA;H2-EB1;H2-DMA;CD86
Nicotinate and nicotinamide metabolism,0.5958118634414983,1.0403751660485585,0.47368421052631576,0.5140382100027063,36,33,BST1;NMRK1;AOX2;NAMPT;NADK2;NT5E;QPRT;AOX4;NMNAT1;NT5C;PNP;NNT;ENPP1;NT5C1A;AOX1;ART2B;AOX3;CD38;ASPDH;NMNAT3;NMRK2;NUDT12;NMNAT2;PNP2;NT5C1B;NT5C3B;NADSYN1;NAPRT;ENPP3;NT5M;NT5C3;NT5C2;NADK,BST1;NMRK1;AOX2
Endometrial cancer,0.5683683253841244,1.038465965297154,0.4696969696969697,0.5143374292008284,58,53,MAP2K1;GADD45A;AKT3;GADD45B;FOXO3;MAPK3;CDKN1A;CTNNA1;PDPK1;POLK;PTEN;PIK3CB;BRAF;PIK3R2;SOS1;SOS2;GSK3B;MYC;PIK3CA;DDB2;ILK;ELK1;TCF7L1;ERBB2;GRB2;KRAS;TCF7L2;BAD;APC2;EGFR;AKT2;TCF7;CTNNB1;EGF;APC;CASP9;PIK3R3;CCND1;GADD45G;NRAS;MAPK1;PIK3R1;ARAF;RAF1;MLH1;HRAS;AXIN1;BAK1;BAX;TRP53;MAP2K2;PIK3CD;AKT1,MAP2K1;GADD45A;AKT3;GADD45B;FOXO3;MAPK3;CDKN1A;CTNNA1
mTOR signaling pathway,0.5168214549524383,1.0344514981790454,0.40963855421686746,0.5165685383773421,154,140,DDIT4;CASTOR2;EIF4EBP1;MAP2K1;AKT3;LPIN1;MAPK3;FZD7;RRAGA;SGK1;CASTOR1;WNT6;INSR;ATP6V1D;PDPK1;PRKCG;SLC38A9;WNT2B;ULK2;PTEN;RPS6KA3;DEPTOR;PRKAA1;TNF;PIK3CB;FNIP1;CAB39;BRAF;RNF152;LAMTOR4;FZD2;RICTOR;SESN2;PIK3R2;STRADB;SOS1;WNT3;SOS2;GSK3B;PIK3CA;LRP6;ATP6V1A;FZD5;IGF1R;PRKCB;WNT10A;WDR59;RPS6KA2;ATP6V1C2;TNFRSF1A;FZD4;WNT9A;GRB10;PRKAA2;CHUK;GRB2;TTI1;ATP6V1E1;FZD1;RPS6KB2;EIF4E1B;WNT16;DVL1;KRAS;ATP6V1B1;LAMTOR2;TBC1D7;ULK1;ATP6V1G1;CAB39L;AKT2;ATP6V1G3;WNT8B;WNT9B;MAPKAP1;NPRL2;TSC1;DEPDC5;WNT7B;FZD8;RRAGD;WNT8A;WNT10B;RRAGC;FZD9;WNT5B;WDR24;ATP6V1H;PIK3R3;WNT4;LAMTOR3;FNIP2;PRR5;RPS6KB1;RPS6;NRAS;MAPK1;WNT5A;IKBKB;PIK3R1;ATP6V1C1;DVL3;ATP6V1G2;RHOA;ATP6V1F;NPRL3;LAMTOR1;RHEB;EIF4E;MTOR;STRADA;TSC2;RPS6KA1;LAMTOR5;SEC13;RRAGB;MIOS;PRKCA;CLIP1;LRP5;RAF1;MLST8;RPTOR;AKT1S1;DVL2;EIF4B;STK11;ATP6V1B2;HRAS;IGF1;EIF4E2;SLC3A2;SKP2;SEH1L;FLCN;MAP2K2;TELO2;PIK3CD;SLC7A5;AKT1,DDIT4;CASTOR2;EIF4EBP1;MAP2K1;AKT3;LPIN1;MAPK3;FZD7;RRAGA;SGK1;CASTOR1;WNT6;INSR;ATP6V1D;PDPK1;PRKCG
Cortisol synthesis and secretion,0.5761829657918087,1.0354565567947775,0.3787878787878788,0.5173228760989791,69,57,KCNK2;CREB5;PLCB3;ADCY6;ORAI1;ITPR3;ADCY7;CACNA1D;ADCY4;CREB3L2;PDE8A;ADCY9;ITPR2;NR4A1;CREB3L1;PDE8B;MRAP;PLCB2;PRKACA;KCNK3;ITPR1;CREB3L4;STAR;CACNA1G;CYP11A1;CACNA1S;CREB1;CACNA1C;CYP21A1;NCEH1;CACNA1I;CYP17A1;SCARB1;CACNA1H;AGT;ADCY1;NR5A1;PBX1;CREB3L3;ADCY5;ATF2;ATF4;GNA11;PLCB1;ADCY8;ADCY2;CREB3;POMC;ADCY3;SP1;PRKACB;GNAS;GNAQ;CACNA1F;PLCB4;ATF6B;LDLR,KCNK2;CREB5;PLCB3;ADCY6;ORAI1;ITPR3;ADCY7;CACNA1D;ADCY4;CREB3L2;PDE8A;ADCY9;ITPR2;NR4A1;CREB3L1;PDE8B;MRAP;PLCB2;PRKACA
Alcoholism,0.5516445237124048,1.0296423509395853,0.4358974358974359,0.5220533451214866,199,97,MAP2K1;MAPK3;GRIN1;CREB5;ADORA2B;HDAC7;HDAC9;GNB5;GNAI3;CREB3L2;GNB4;GNGT2;CREB3L1;GNG12;ADORA2A;CAMKK1;GNG5;BRAF;PRKACA;SOS1;GNG2;SOS2;HDAC5;HDAC4;GNG5-PS;HDAC11;GNB3;CALML4;GNG7;HDAC1;CREB3L4;GNG11;GNAI2;CREB1;PPP1CB;GRIN2C;SLC6A3;PDYN;GRB2;GNAO1;KRAS;GRIN3A;GRIN2D;GNG4;GNG8;CALM4;SLC18A2;DDC;CRH;PPP1R1B;CALM3;CREB3L3;SHC4;ADCY5;ATF2;PPP1CC;CAMK4;ATF4;BDNF;GM12657;SLC18A1;GRIN2A;GM5741;CAMKK2;HDAC6;GRIN3B;DRD1;GRIN2B;FOSB;HDAC8;CREB3;GNG13;GNG10;GNB1;NRAS;MAPK1;CALM1;HDAC3;CALM2;H3F3C;GNG3;SLC29A1;GNAS;SHC1;ARAF;MAOA;PPP1CCB;PPP1CA;RAF1;HDAC2;GNB2;ATF6B;HAT1;HRAS;HDAC10;H3F3A;H3F3B,MAP2K1;MAPK3;GRIN1;CREB5;ADORA2B;HDAC7;HDAC9;GNB5;GNAI3;CREB3L2;GNB4;GNGT2;CREB3L1;GNG12;ADORA2A;CAMKK1;GNG5;BRAF;PRKACA
One carbon pool by folate,-0.5853435671639691,-1.0908436305075957,0.2631578947368421,0.5223695317543074,19,18,ALDH1L2;MTHFD1L;ALDH1L1;MTHFS;MTHFR;AMT;MTHFSL;MTHFD2L;MTHFD2;MTFMT;SHMT1;TYMS;DHFR;MTR;SHMT2;MTHFD1;GART;ATIC,TYMS;DHFR;MTR;SHMT2;MTHFD1;GART;ATIC
Cholesterol metabolism,-0.5332382824842874,-1.0962766065212188,0.38095238095238093,0.5270922643185417,49,43,PLTP;ABCA1;TSPO;VDAC1;SOAT1;LDLRAP1;SORT1;CYP27A1;SOAT2;VAPB;LRPAP1;LRP2;NPC2;OSBPL5;LRP1;NPC1;LIPC;CD36;APOA1;STAR;ANGPTL4;NCEH1;ANGPTL8;APOA4;SCARB1;MYLIP;APOB;ABCG8;PCSK9;APOC2;ANGPTL3;LCAT;ABCG5;CYP7A1;APOA2;STARD3;VDAC3;VAPA;APOE;VDAC2;LIPA;LDLR;LPL,VDAC2;LIPA;LDLR;LPL
Endocrine and other factor-regulated calcium reabsorption,0.579636349143053,1.025030445616996,0.5,0.5279643042675743,55,44,DNM1;BDKRB2;RAB11A;ATP1A3;PLCB3;ADCY6;AP2A2;PRKCG;DNM2;ADCY9;AP2B1;VDR;FXYD2;ESR1;PLCB2;ATP1B2;PRKACA;PRKCB;ATP2B1;AP2S1;DNM3;PTH1R;KLK1;SLC8A1;ATP1A2;PTH;ATP1A4;ATP1B1;KLK1B24;KL;TRPV5;PLCB1;AP2A1;PRKACB;GNAS;GNAQ;PRKCA;PLCB4;AP2M1;CLTC;CLTB;CLTA;ATP1A1;ATP1B3,DNM1;BDKRB2;RAB11A;ATP1A3;PLCB3;ADCY6;AP2A2;PRKCG;DNM2;ADCY9;AP2B1;VDR;FXYD2;ESR1
African trypanosomiasis,0.5716821230531012,1.0184719769888253,0.46774193548387094,0.5370500154636672,39,29,IL10;IL1B;IL18;PLCB3;FAS;PRKCG;TNF;PLCB2;IL6;HBA-A1;PRKCB;IDO1;SELE;IDO2;APOA1;HBA-A2;ICAM1;NPPA;IL12B;VCAM1;FASL;PLCB1;GNAQ;LAMA4;PRKCA;PLCB4;TLR9;THOP1;MYD88,IL10;IL1B;IL18;PLCB3;FAS;PRKCG
Adrenergic signaling in cardiomyocytes,0.5180222997975009,1.0166020605782606,0.5068493150684932,0.5377615303720767,148,130,CAMK2D;AKT3;MAPK3;MAPK11;CREB5;ATP1A3;PLCB3;ADCY6;CACNB3;TPM4;ADCY7;CACNA1D;PIK3R5;MAPK13;GNAI3;ADCY4;CREM;CREB3L2;ADCY9;PPP2R5B;FXYD2;SCN1B;CREB3L1;RAPGEF3;PIK3CG;PIK3R6;TPM2;RAPGEF4;PLCB2;CACNB1;ATP1B2;PRKACA;TPM1;ADRB2;MAPK12;PPP1R1A;CACNA2D2;PPP2R3A;TNNI3;MYL2;CALML4;RPS6KA5;ATP2B1;CREB3L4;PPP2R5A;CACNA1S;GNAI2;CREB1;PPP2R2A;CACNA1C;CAMK2B;PPP1CB;TNNT2;CACNG7;CAMK2A;SCN5A;PPP2R2C;ATP2B2;SLC8A1;KCNQ1;CALM4;ATP2B3;CACNB2;CACNA2D4;ATP1A2;AGT;AKT2;CACNG1;ADCY1;CALM3;CREB3L3;ADCY5;ATF2;RYR2;MYH6;ATP1A4;ATP1B1;PPP1CC;BCL2;SCN4B;CACNG4;CACNA2D3;CACNG3;MYL3;ATF4;MYH7;GM2446;ADRA1D;MYL4;GM2436;CAMK2G;PLCB1;CACNB4;TNNC1;ADCY8;CACNG6;ADCY2;SLC9A1;CREB3;PPP2R5E;ADCY3;MAPK1;PPP2CB;CALM1;PPP2R1B;CALM2;PRKACB;GNAS;GNAQ;PPP2R5C;PPP1CCB;PPP2R1A;CACNA1F;PPP2R2D;PPP2R3D;PRKCA;PPP1CA;PPP2CA;PPP2R5D;PLCB4;ATF6B;PPP2R3C;ATP2B4;CACNG8;MAPK14;TPM3;ATP2A2;ATP1A1;ATP1B3;AKT1,CAMK2D;AKT3;MAPK3;MAPK11;CREB5;ATP1A3;PLCB3;ADCY6;CACNB3;TPM4;ADCY7;CACNA1D;PIK3R5;MAPK13;GNAI3;ADCY4;CREM;CREB3L2;ADCY9;PPP2R5B;FXYD2;SCN1B;CREB3L1;RAPGEF3;PIK3CG;PIK3R6;TPM2;RAPGEF4;PLCB2;CACNB1;ATP1B2;PRKACA;TPM1
alpha-Linolenic acid metabolism,0.6189845122805481,1.0112772458917134,0.5074626865671642,0.544810625623946,25,20,PLA2G5;ACOX3;PLA2G2E;PLA2G12A;PLA2G4A;PLA2G2A;ACOX1;PLA2G4F;PLA2G4E;PLA2G4B;PLA2G2D;PLA2G1B;PLA2G3;PLA2G2F;PLB1;ACAA1B;PLA2G6;PLA2G4C;ACAA1A;FADS2,PLA2G5;ACOX3;PLA2G2E;PLA2G12A
Tight junction,0.4879579239528885,1.0059992659081558,0.46153846153846156,0.5508458903379446,167,136,TUBA1A;MICALL2;MAP3K1;PRKAB2;F11R;SYNPO;EZR;MYH14;AMOTL1;SLC9A3R1;ACTN1;LLGL1;CACNA1D;TIAM1;PRKCE;MAGI1;RAPGEF2;RUNX1;WHAMM;RAB8B;SRC;JUN;MYL6B;AFDN;RAB13;MAPK9;TJP3;RAP1A;PRKAA1;ITGB1;MSN;LLGL2;PRKACA;NEDD4L;TJP2;ROCK2;MYL12B;PARD6B;MAPK8;MYL2;TUBA8;MYH3;CLDN9;PARD6G;AMOTL2;CGN;MARVELD2;CLDN19;PPP2R2A;MYL6;DLG1;PRKAA2;MAP3K5;CGNL1;WASL;ERBB2;MYH11;PRKAG3;PPP2R2C;ACTR3B;OCLN;CLDN20;PRKAG1;MYH1;HCLS1;CLDN5;CRB3;AMOT;MYH15;TUBA3A;CLDN10;PARD6A;MYH10;PARD3;PATJ;MPP4;JAM2;MYH13;CLDN4;MARVELD3;TJP1;CLDN7;DLG2;JAM3;CD1D1;ROCK1;CFTR;CCND1;NEDD4;MYL12A;TJAP1;PRKCZ;RAPGEF6;ARHGEF2;PRKCI;CTTN;RAP2C;CDC42;PPP2CB;MYH9;PPP2R1B;CLDN15;RAC1;RHOA;PRKAB1;DLG3;PRKACB;ARHGEF18;PRKAG2;ACTR3;PPP2R1A;TUBA1C;VASP;PPP2R2D;RAB8A;MYH7B;PPP2CA;ACTB;TUBA1B;MAP2K7;STK11;RDX;ACTR2;ACTG1;PCNA;ARHGAP17;HSPA4;ACTN4;SCRIB;NF2;WAS;TUBA4A;SYMPK;CDK4;CLDN11;YBX3,TUBA1A;MICALL2;MAP3K1;PRKAB2;F11R;SYNPO;EZR;MYH14;AMOTL1;SLC9A3R1;ACTN1;LLGL1;CACNA1D;TIAM1;PRKCE;MAGI1;RAPGEF2;RUNX1;WHAMM;RAB8B;SRC;JUN;MYL6B;AFDN;RAB13;MAPK9;TJP3;RAP1A
